,지역,title,target
618,중랑구,[통합] [상봉] '9월 독서클럽-다정하게 나이 드는 삶 ' 참여자 모집 안내,독서
619,중랑구,"[통합] [중랑] 도서관, 일상에 물들다 두 번째 - 「식물과 함께 사는 삶, 초록생활…",취미
620,중랑구,[통합] [면목 - 9월 독서의 달] 그림책이랑 바느질,취미
621,중랑구,[통합] [면목 - 9월 독서의 달] 한 달 한 책 읽기 성인편 - 「슬로리딩」 part2…,독서
622,중랑구,"[통합] [면목] 8월 문화가 있는 날 - 우리동네 공방체험, 자수 공예 맛보기",취미
623,중랑구,[통합] [중랑숲] 취학 전 천 권 연계 도우리 부모학교 : 창의력 아트+독서놀이 독…,가족/양육
624,중랑구,[통합] [양원] 2022 양원에서 만나는 작가들 3 <김동식 작가>,일반교양
625,중랑구,"[통합] [중랑] 도서관 상주작가 프로그램 「최양선 작가와 함께하는 공간, 판타지 …",일반교양
626,중랑구,[통합] [중랑] 북스타트 부모교육 「그림책과 양육코칭」 모집 안내,가족/양육
627,중랑구,[통합] 「2022 한 주제로 함께 읽기」 중랑구 올해의 한책을 선정해주세요!,독서
628,중랑구,[통합] 유아 문화예술교육 지원사업 「안녕? 물방울!」 유아교육기관 신청 안내,기타
629,중랑구,"[통합] [상봉]백은선 시인을 만나는 시간, 8월 '작가상봉' 안내",일반교양
630,중랑구,"[통합] [상봉] '8월 독서클럽, 어른을 위한 그림책' 참여자 모집 안내",독서
631,중랑구,"[통합] [면목] 7월 문화가 있는 날 - 우리동네 공방체험, 천연 공예 맛보기",취미
632,중랑구,[통합] [중랑]「중랑 지혜의 숲 이음 인문학 강좌」 그림이 있는 북유럽 신화 접수…,일반교양
633,중랑구,[통합] [면목] 2022 찾아가는 예술테이블 <명랑중랑> 참여자 모집 안내,커뮤니티
634,중랑구,[통합] [상봉] 2022 찾아가는 예술테이블 <명랑중랑> 안내,커뮤니티
635,중랑구,[통합] [상봉] 7월 인문강연:「이 약 한번 잡숴봐!」최규진 교수 강연 안내,일반교양
636,중랑구,[통합] [중랑] 도서관 상주작가 프로그램 「정명섭 작가님과 함께하는 역사와 추리를…,일반교양
637,중랑구,"[통합] [중랑] 도서관, 일상에 물들다 첫 번째 - 「커피로 배우는 인문학의 향연」",일반교양
638,중랑구,"[통합] [상봉] 전순예 작가를 만나는 시간, 7월 '작가상봉' 안내",일반교양
639,중랑구,"[통합] [면목] 6월 문화가 있는 날 - 우리동네 공방체험, 가죽 공예 맛보기",취미
640,중랑구,[통합] '22 중랑상봉도서관 <다시배움1750> '7월 독서클럽' 참여…,독서
641,중랑구,[통합] [중랑] 북스타트 예비양육자 부모교육 프로그램 「부모가 될 나에게」 모집 …,가족/양육
642,중랑구,[통합] [양원] 2022 양원에서 만나는 작가들 2 <김지숙 작가>,일반교양
643,중랑구,[통합] [중랑] 도서관 상주작가 프로그램 「6월 작가와 만나는 토요일」 안내,일반교양
644,중랑구,[통합] [중랑] 도서관 상주작가 프로그램 「예술 톡 놀이터」 안내,일반교양
645,중랑구,[통합] 2022년 중랑상봉도서관 '다시배움1750' 디지털 리터러시 교육 참여자…,기술교육
646,중랑구,[통합] 2022 중랑상봉도서관 다시배움1750 6월 인문강연 안내,일반교양
647,중랑구,[통합] [면목] 한 달 한 책 읽기 성인편 - 「슬로리딩」 part1 : 노르웨이의 숲…,독서
648,중랑구,[통합] 2022 중랑상봉도서관 다시배움1750 6월 독서클럽 참여자 모집 안내,독서
649,중랑구,"[통합] 2022 중랑상봉도서관 6월 '작가를 만나는 시간, 작가상봉' 안내",일반교양
650,중랑구,[통합] [중랑] 「중랑 지혜의 숲 이음 인문학 강좌」 중국 소수민족 신화가 전해주…,일반교양
651,중랑구,[통합] [중랑숲] 도우리부모학교- 6월 릴레이 토요 저자강연회 모집 안내 (그림책 페…,가족/양육
652,중랑구,"[통합] [면목] 5월 문화가 있는 날 - 우리동네 공방체험, 플라워 공예 맛보기",취미
653,중랑구,"[통합] [중랑] 길 위의 인문학 「새로운 집, 또 다른 가족」 안내",일반교양
654,중랑구,[통합] [면목] 글쓰기 프로젝트 1기 - 내 마음과 만나는 글쓰기 프로그램 안내,일반교양
655,중랑구,[통합] 2022 중랑상봉도서관 다시배움1750 5월 인문강연 안내,일반교양
656,중랑구,[통합] [중랑숲] 도우리부모학교- 6월 릴레이 토요 저자강연회 모집 안내 (그림책 페…,가족/양육
657,중랑구,[통합] [중랑] 도서관 상주작가 프로그램 「5월 작가와 만나는 토요일」 안내,일반교양
658,중랑구,[통합] [면목] 한 달 한 책 읽기 성인편 - 한 작가 함께 읽기 「슬로리딩」 : …,독서
659,중랑구,"[상봉] 2022 중랑상봉도서관 5월 '작가를 만나는 시간, 작가상봉' 안내",일반교양
660,중랑구,[통합] [중랑] 도서관 상주작가 프로그램 「내가 쓰고 싶은 동화」 안내,일반교양
661,중랑구,[통합] [중랑숲] [부모교육/모집중] 업사이클링 팝업북교실 모집 안내(*재업),취미
662,중랑구,[양원숲] [양원] 2022년 양원숲속도서관 텃밭 프로그램 '계절 별 텃밭 체험 - …,취미
663,중랑구,"[면목] [면목] 4월 문화가 있는 날 - 우리동네 공방체험, 캔들 공예 맛보기",취미
664,중랑구,[중랑] [중랑] 「중랑 지혜의 숲 고전 강좌」 철학vs문학 - 철학이 묻고 문학이 답…,일반교양
665,중랑구,[통합] [중랑숲] [천권연계][부모교육] (4월 20일 모집) 업사이클링 팝업 그림책 모…,취미
666,중랑구,[면목] [면목] 58회 도서관주간 독서문화행사 <이수은 작가와의 만남>,일반교양
667,중랑구,[통합] [중랑숲] 2022년 부모토론학교 1기 모집 안내,가족/양육
668,중랑구,[양원숲] [양원] 낭讀 2090 - '3050 독서토론',독서
669,중랑구,[양원숲] [양원] 낭讀 2090 - '5090 낭독 함께읽기',일반교양
670,중랑구,[양원숲] [양원] 낭讀 2090 - '2090 퇴근 후 책 한 권',일반교양
671,중랑구,[상봉] 2022 중랑상봉도서관 다시배움1750 4월 인문강연 안내,일반교양
672,중랑구,[중랑] [중랑] 팝업나무와 함께하는 업사이클링 팝업북 만들기 안내,취미
673,중랑구,"[상봉] 2022 중랑상봉도서관 4월 '작가를 만나는 시간, 작가상봉' 안내",일반교양
674,중랑구,[중랑] [중랑] 「중랑 지혜의 숲 이음 인문학 강좌」 마음은 어떻게 움직이는가 접…,일반교양
675,중랑구,[중랑] [중랑] 시니어의 행복한 책놀이 교실 안내,시니어
676,중랑구,[상봉] 2022 중랑상봉도서관 다시배움1750 4월 독서클럽 참여자 모집 안내,독서
677,중랑구,[상봉] 2022 중랑상봉도서관 '나만의 책을 만나는 시간' 참여자 모집 안내,기타
678,중랑구,[중랑] [중랑] 그림책 활동가 양성과정(심화) 안내,기술교육
679,중랑구,[통합] [면목] 독서동아리 세모와 함께 하는 비대면 독서토론 '리얼리티 버블&…,취미
680,중랑구,[상봉] [모집마감] 2022 중랑상봉도서관 '다시배움1750' 디지털 리터러시 교…,기술교육
681,중랑구,"[상봉] 2022 중랑상봉도서관 '책, 그림 그리고 연필 한 자루' 참여자 모집",일반교양
682,중랑구,[중랑숲] [중랑숲] [천권연계][부모교육] 우리아이를 위한 창의력+아트 독서놀이 교수…,가족/양육
683,중랑구,[통합] 중랑 북스타트 자원활동가 모집 안내 (마감),가족/양육
684,중랑구,"[상봉] 2021 작가를 만나는 시간, 작가상봉 : 허희정 소설가 북토크",일반교양
685,중랑구,"[양원숲] [양원] 도서 <엄마자판기>, <아빠자판기> 12월 조경희 작가와의 …",가족/양육
686,중랑구,"[상봉] 2021 작가를 만나는 시간, 작가상봉 : 송지현 소설가 북토크",일반교양
687,중랑구,[통합] [홍보] 우리아이 독서성장 이야기 (구청장과 함께하는 토론회 초대),가족/양육
688,중랑구,[통합] [중랑]「도서관 마을과 만나다」 도서관 포럼 안내,기타
689,중랑구,[통합] [중랑숲][재공고] 부모성향과 아이성향으로 알아보는 우리아이 양육법(서울가족…,가족/양육
690,중랑구,[중랑] [중랑] 11월 조부모의 행복한 책놀이 교실 안내,시니어
691,중랑구,"[통합] [중랑]「수채화, 일상을 그리다」 프로그램 안내",일반교양
692,중랑구,"[상봉] 2021 작가를 만나는 시간, 작가상봉 : 박수현 작가 북토크 안내",일반교양
693,중랑구,[통합] [중랑] 11월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 《우정과 환대의 …,일반교양
694,중랑구,[통합] [중랑숲] 서울가족학교 중랑숲아버지교실 모집안내,가족/양육
695,중랑구,[통합] 도서관 이야기 공모전,기타
696,중랑구,[상봉] [다시배움1750] 독서클럽 2기 모집 안내,독서
697,중랑구,"[상봉] 2021 작가를 만나는 시간, 작가상봉 : 송주홍 작가 북토크 안내",일반교양
698,중랑구,[상봉] 한 도서관 한 책 읽기 독서클럽 : 「침묵의 봄」 함께 읽기,독서
699,중랑구,[중랑] [중랑] 10월 조부모의 행복한 책놀이 교실 안내,시니어
700,중랑구,[양원숲] [양원] 2021년 양원숲속도서관 기본 독서생활 지원 프로젝트 '일상의 독…,기타
701,중랑구,[중랑] [중랑] 10월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
702,중랑구,[통합] [2021 중랑북페스티벌] 업사이클링 가드닝 체험 프로그램 안내,취미
703,중랑구,[통합] [2021 중랑북페스티벌] 라탄 책갈피 만들기 체험프로그램 안내,취미
704,중랑구,[통합] 2021 중랑북페스티벌 : 북바인딩 체험 안내,일반교양
705,중랑구,[양원숲] [양원] 2021 <중랑구 한 도서관 한책읽기> 플로깅 프로그램 안내,커뮤니티
706,중랑구,"[통합] 중랑문화재단 2021 용마폭포문화예술축제 「당신이 작사, 동물원 작곡」 신곡 …",기타
707,중랑구,"[통합] [면목] 10월 함께 책 읽기 성인 슬로리딩 ""사피엔스""",독서
708,중랑구,"[통합] [면목] 기록의 즐거움, ""나만의 다큐멘터리 만들기"" 프로그램 안내",취미
709,중랑구,[중랑] [중랑] 그림책 활동가 양성과정(입문) 안내,기술교육
710,중랑구,[상봉] [다시배움1750] 인문·독서법 강연 안내,일반교양
711,중랑구,[중랑] [중랑] 세계고전문학 함께 읽기 「문학으로 나를 찾다」 안내,일반교양
712,중랑구,[통합] 2021 북스타트 부모교육 강연 「그림책으로 배우는 우리아이 발달심리」,가족/양육
713,중랑구,[중랑] [중랑] 9월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
714,중랑구,[중랑] [중랑] 9월 조부모의 행복한 책놀이 교실 안내,시니어
715,중랑구,[통합] [중랑] 9월 독서의달 기념 독서문화행사 안내(변경),기타
716,중랑구,[중랑] [중랑] 8월 조부모의 행복한 책놀이 교실 안내,시니어
717,중랑구,[중랑숲] [중랑숲] 2021 부모토론학교 3기 운영내용 안내,가족/양육
718,중랑구,[중랑] [중랑] 망우리공원 인문학 프로그램 「망우 인문 산책」 안내,일반교양
719,중랑구,[통합] 2021 한 도서관 한 책 읽기 중랑구 한책 투표 안내,기타
720,중랑구,[통합] [중랑숲] [천권연계][부모교육] 그림책 요리사 과정 모집,가족/양육
721,중랑구,[중랑] 8월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
722,중랑구,[상봉] [상봉] 2021년 7월 온.함.책.(온라인에서 함께 책 읽자) 안내,독서
723,중랑구,[중랑] [중랑] [일정 연기] 7월 조부모의 행복한 책놀이 교실 안내,시니어
724,중랑구,[양원숲] [양원] 양원숲속도서관 '낭讀3090' - 5090낭독! 책 함께 읽기! 모집…,일반교양
725,중랑구,[양원숲] [양원] 양원숲속도서관 '낭讀3090' - 3050 엄마들의 독서토론 모집…,가족/양육
726,중랑구,[상봉] 2021년 7월 작가상봉 : 장혜령 작가 북토크(포스터를 누르면 참여 신청 화면…,일반교양
727,중랑구,[중랑] [중랑] 7월 「중랑 지혜의 숲」 2021 고전 강좌 (대학) 안내,일반교양
728,중랑구,[중랑] [중랑] 6월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
729,중랑구,[중랑] [중랑] 6월 조부모의 행복한 책놀이 교실 안내,시니어
730,중랑구,[상봉] 2021년 6월 작가상봉 : 박서련 소설가 북토크(포스터를 누르면 참여 신청 화…,일반교양
731,중랑구,[통합] [중랑] 북스타트 부모교육-우리아이 좋은 그림책 읽어주기,가족/양육
732,중랑구,[중랑] [중랑] 서울형 독서문화 프로그램 지원 사업 「낭독의 시간」 안내,일반교양
733,중랑구,[중랑숲] [중랑숲] 2021 부모토론학교 2기 운영내용 안내,가족/양육
734,중랑구,[중랑] [중랑] 5월 조부모의 행복한 책놀이 교실 안내,시니어
735,중랑구,[중랑] [중랑] 6월 「중랑 지혜의 숲」 2021 고전 강좌 (맹자) 안내,일반교양
736,중랑구,"[통합] [중랑숲]재공지) 도우리프로그램(부모교육) 6~7월 : 동화로읽는인문학, 고전읽기…",가족/양육
737,중랑구,[통합] [중랑] 5월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
738,중랑구,[중랑] [중랑] 중랑구립정보도서관 가정의 달 기념 독서문화행사,기타
739,중랑구,[통합] [중랑상봉] 2021년 5월 작가상봉 : 조우리 소설가 북토크(포스터를 누르면 참…,일반교양
740,중랑구,[양원숲] [양원] 2021 신규 독서동아리 모집안내,취미
741,중랑구,[통합] [중랑상봉] 2021년 4월 온.함.책.(온라인에서 함께 책 읽자) 안내,독서
742,중랑구,[통합] [중랑] 5월 「중랑 지혜의 숲」 2021 고전 강좌 (중용) 안내,일반교양
743,중랑구,[양원숲] [양원] 2021년 4월 문화가 있는 날 '비올라로라 클래식 공연',일반교양
744,중랑구,[통합] [중랑] 4월 「중랑 지혜의 숲」 2021 이음 인문학 강좌 안내,일반교양
745,중랑구,[통합] [중랑] 4월 조부모의 행복한 책놀이 교실 안내,시니어
746,중랑구,[통합] 중랑 이음 인문학 아카데미,일반교양
747,중랑구,[통합] 인생에서 한번은 만나야 할 동양 고전 인문아카데미,일반교양
748,중랑구,[통합] [중랑상봉] 중장년 인문독서기획 '다시배움1750' 독서클럽 모집 안내,시니어
749,중랑구,[통합] [중랑상봉] 중장년 인문독서기획 '다시배움1750' 기초교육 모집 안내,시니어
750,중랑구,[통합] [중랑상봉] 2021 4월 작가상봉 : 정용준 소설가 북토크,일반교양
751,중랑구,[면목] [면목] 주간(週刊)에세이 : 10번의 글쓰기 프로젝트,일반교양
752,중랑구,[통합] 2021년 3월 온.함.책.(온라인에서 함께 책 읽자) 안내,독서
753,중랑구,"[면목] 중랑구공방X면목도서관, 비누 공예 맛보기",취미
754,중랑구,[통합] [중랑] 3월 조부모의 행복한 책놀이 교실 안내,시니어
755,중랑구,[통합] 중랑구립정보도서관 개관 22주년 기념 행사 안내,기타
756,중랑구,[통합] [중랑] 3월 - 중랑 이음 인문학 아카데미 안내,일반교양
757,중랑구,[통합] [중랑] 4월 - 동양 고전 인문아카데미 안내,일반교양
758,중랑구,"[면목] 중랑구공방X면목도서관, 꽃 공예 맛보기",취미
759,중랑구,[통합] [중랑상봉] 2021년 2월 온.함.책.(온라인에서 함께 책 읽자) 안내,독서
760,서대문구,[가족 DAY] 이야기 톡! 그림책 TALK!,가족/양육
761,서대문구,빅히스토리와 지구의 미래,일반교양
762,서대문구,스마트폰-게임 찐갈등 제대로 학습법,취미
763,서대문구,「나는 매일 책 읽어주는 엄마입니다」 저자강연회,가족/양육
764,서대문구,「당·근·독(당신 근처의 마을독서동아리」,취미
765,서대문구,인공지능시대 새로운 그림책교육과 인문예술적 가치,일반교양
766,서대문구,방구석 세계테마여행,일반교양
767,서대문구,MBTI로 알아보는 ‘Real Me’진로메타인지,일반교양
768,서대문구,행복하개 같이 살자옹,커뮤니티
769,서대문구,재택근무시대에 유용한 디지털도구배우기,기술교육
770,서대문구,2021년 「우리 아이 첫 독서학교」,가족/양육
771,서대문구,도시와 건축으로 보는 개항과 근대의 우리 서울,일반교양
772,서대문구,함께 읽는 노자 도덕경,일반교양
773,서대문구,코로나 이후 뉴노멀 세상 이야기,일반교양
774,서대문구,"「방구석, 세계테마여행」:인문지리로 읽는 세계와 역사",일반교양
775,서대문구,"팬데믹시대, 슬기로운 자녀교육",가족/양육
776,서대문구,독서 독립 지도법,기술교육
777,서대문구,내가 원하는 것을 나도 모를 때(with필사),일반교양
778,강서구,길꽃천문교실(10월)       ,일반교양
779,강서구,[문화가있는날]입체미디어북으로 들려주는 평화이야기 _너영나영    ,일반교양
780,강서구,나는_나를_돌봅니다 박진영 작가와의 만남 [한 주제 함께 읽기 릴레이 작가와의 만남]       ,일반교양
781,강서구,[연극&체험]우리가 사랑하는 도서관 이야기    ,기타
782,강서구,[북스타트 부모교육]조미자 작가와의 만남_그림책으로 감정읽기   ,가족/양육
783,강서구,[북스타트부모교육] 그림책으로 만나는 아기와 나   ,가족/양육
784,강서구,[2022년 정규문화] 감성 캘리그라피    ,취미
785,강서구,등빛도서관 한 달 한 권 읽기 10월 모집,독서
786,강서구,[(해뜰작은도서관)한 주제로 함께 읽기] 독서토론 모집(자존감 수업) ,독서
787,강서구,직장인을 위한 해외여행 특강    ,일반교양
788,강서구,화요고전낭독모임_토끼전.심청전       ,일반교양
789,강서구,[북스타트]그림책 스토리텔링책놀이      ,가족/양육
790,강서구,[길 위의 인문학]K-스토리를 품은 한국의 세계기록유산 읽기 ,일반교양
791,강서구,등빛 함께 읽기 프로젝트 ' 한 달 한 권' 읽기 8월 모집       ,독서
792,강서구,함께보는 '나 혼자만의 서재    ,일반교양
793,강서구,함께보는 '우리가족 서재     ,가족/양육
794,강서구,[2022 도서관 지혜학교] 문학 속 삶의 지혜 ,일반교양
795,강서구,[독서교육] MBTI를 활용한 자기이해와 독서코칭 양성과정  ,기술교육
796,강서구,등빛 함께 읽기 프로젝트 ' 한 달 한 권' 읽기 7월 모집       ,독서
797,강서구,[길 위의 인문학] 역사와 키워드로 보는 전쟁인문학 ,일반교양
798,강서구,[2022 한 책] '자존감 수업' 윤홍균 작가와의 만남,일반교양
799,강서구,릴레이특강3-'페인트'이희영 작가와의 만남     ,일반교양
800,강서구,릴레이특강2- 손을 드는 작은 용기가 너를 웃게해 줄거야      ,일반교양
801,강서구,고전독서법 - 책벌레들의 독서법    ,일반교양
802,강서구,등빛 함께 읽기 프로젝트 ' 한 달 한 권' 읽기 6월 모집       ,독서
803,강서구,[길 위의 인문학] 역사와 키워드로 보는 전쟁인문학 ,일반교양
804,강서구,다빈치가 된 알고리즘     ,일반교양
805,강서구,[도서관주간] '인생의 차이를 만드는 독서법' 작가와의 만남 ,일반교양
806,강서구,등빛도서관과 함께하는 브런치 미술관    ,일반교양
807,강서구,함께보는 '우리가족 서재     ,가족/양육
808,강서구,[송년의 달 행사]동화뮤지컬 '구둣방 할아버지와 요정들  ,일반교양
809,강서구,[송년의 달 행사] '조현행 작가'와 함께하는 글쓰기 특강,일반교양
810,강서구,[2021한도한책]근현대미술사와 함께하는 친환경 미술공작소    ,일반교양
811,강서구,[북스타트] 2021년 그림책으로 만나보는 엄마의 자리  ,가족/양육
812,강서구,[강서마을 책 축제] 내 아이 독서치료 특강 ,가족/양육
813,강서구,이병률 작가와의 만남     ,일반교양
814,강서구,신유미 작가의 그림책 콘서트    ,일반교양
815,강서구,함께보는 '우리가족 서재     ,가족/양육
816,강서구,함께보는 '나 혼자만의 서재    ,일반교양
817,강서구,[강서마을 책 축제] 책책 처방전 등빛도서관 책 약국,기타
818,강서구,남궁인 작가와의 만남     ,일반교양
819,강서구,악기를 배우는 아이는 왜 공부도 잘할까?  ,가족/양육
820,강서구,[길위의인문학:마무리편]문학으로 우리 역사 읽기    ,일반교양
821,강서구,[길위의인문학]문학으로 우리 역사 읽기 : 근현대편  ,일반교양
822,강서구,"[도서관지혜학교]미술, 세계에 대한 인식이 담긴 지헤의 그릇 ",일반교양
823,강서구,[온라인 독서교육아카데미] 영어 스토리텔링 지도사 양성과정  ,가족/양육
824,강서구,개관 9주년 기념행사 - 렛츠고 플로깅  ,커뮤니티
825,강서구,릴레이특강3-문화 '포스트 코로나 아트&테크놀로지    ,일반교양
826,강서구,릴레이특강2-교육 '프로페셔널 스튜던트     ,일반교양
827,강서구,릴레이특강1-역사 '인류역사 속 전염병    ,일반교양
828,강서구,[5월 가정의 달] 전문가 초청 학부모 특강 ,가족/양육
829,강서구,[도서관주간-강연연계] 미라클 챌린지     ,일반교양
830,강서구,"[도서관주간_초청강연] 미라클 모닝, 함께 써 봄  ",일반교양
831,강서구,[온라인] 엄마의 뮤지엄 사용설명서    ,가족/양육
832,강서구,함께보는 '나 혼자만의 서재    ,일반교양
833,강서구,함께보는 '나 혼자만의 서재    ,일반교양
834,강서구,[송년행사] 드라마 토크 '인생 드라마' 정덕현 작가와의만남 ,일반교양
835,양천구,상반기 특화프로그램 <월간도서관> 안내,커뮤니티
836,양천구,[2021년 도서관에 가면 OO도 있고 성과공유회] 수강생들과 함께하는 '낭독콘서트',일반교양
837,양천구,새아름작은도서관 개관기념 북콘서트,일반교양
838,양천구,[2021년 도서관에 가면 OO도 있고] '미술로 놀자 (#나의 한 페이지)',일반교양
839,양천구,"[도서관에서 예술로 놀자]  올 가을, 버지니아 울프를 만난다!",일반교양
840,양천구,[2021년 도서관에 가면 OO도 있고] '낭독콘서트',일반교양
841,양천구,[2021년 도서관에 가면 OO도 있고] '낭독의 기술',일반교양
842,양천구,[2021년 도서관에 가면 OO도 있고]  '나만의 책 만들기',취미
843,양천구,[2021년 도서관에 가면 OO도 있고] '낭독의 발견',일반교양
844,양천구,"[2021년 독서아카데미] 오은 작가 '마음방역, 공감의 언어'",일반교양
845,양천구,"[2021년 독서 아카데미] 마음방역, 공감의 언어",일반교양
846,양천구,"샹송, 봄날의 콘서트",일반교양
847,양천구,"[5월 특강] 집, 서울의 역사를 품다 _서양인의 옛집 '딜쿠샤' 복원기",일반교양
848,양천구,[5월 특강] 공부머리를 키우는 진짜 독서법,일반교양
849,양천구,[한 책] 한 책 발대식 - 황영미 작가와의 만남,일반교양
850,양천구,[개관특강] 재즈피아니스트와 함께 하는 낭독콘서트,일반교양
851,양천구,"[개관특강] 김영민교수 ""공부란 무엇인가""",일반교양
852,양천구,"[우리동네책방 릴레이북콘서트] 1편 악어책방 고선영작가님 ""마음방역 감정도 디자인이될까요""",일반교양
853,양천구,"[개관 기념] 최열 작가와의 만남 ""옛 그림으로 본 서울""",일반교양
854,양천구,우리동네 책방 릴레이 북콘서트,일반교양
855,양천구,재즈 피아니스트와 함께 하는 낭독콘서트,일반교양
856,양천구,"[신년 특강] 김영민 교수 ""공부란 무엇인가""",일반교양
857,양천구,2022 양천구 한 주제로 함께 읽기 「마음아 괜찮니」 고선영 작가와의 만남(감정도 디자인이 될까요),일반교양
858,양천구,[여름방학특강-별별이야기] 가족천문교실,가족/양육
859,양천구,"[북스타트 부모교육] <아이는 성장통, 부모는 울화통> 안내",가족/양육
860,양천구,[독서동아리] 1관1단 그림책연구회 「책굼터」 동아리 회원모집,취미
861,양천구,"[도서관에서 예술로 놀자] 일상속의 휴식, 휴식속의 예술",일반교양
862,양천구,갈산도서관 리빙라이브러리 '바람직한 과학영재교육' ,가족/양육
863,양천구,"[독서동아리 교육] 독서의 완성, 서평 쓰기",취미
864,양천구,갈산도서관 독서의 달 행사 운영,커뮤니티
865,양천구,[북스타트 부모교육] 그림책으로 시작하는 처음 엄마표 영어,가족/양육
866,양천구,[갈산도서관 북스타트] 집에서 하는 '데굴데굴 책놀이',가족/양육
867,양천구,1관1단 패러디그림책연구회 「책빵소」동아리 회원모집,취미
868,양천구,갈산도서관 상반기 정기프로그램,커뮤니티
869,양천구,[강의 안내]개울가 마음샘 - 마음을 읽는 그림책 테라피,취미
870,양천구,[북스타트 부모교육] 우리 아이 문해력 어떻게 키워줄 것인가,가족/양육
871,양천구,[독서의 달] 남궁인 저자와의 만남 「제법 안온한 날들」,일반교양
872,양천구,[독서의 달] 꽃으로 피어나는 나,기타
873,양천구,이미애 작가와 함께 하는 시니어 그림동화,시니어
874,양천구,개울건강도서관 마음 건강 특화 프로그램  '마음처방전 치유미술관',일반교양
875,양천구,"한 책 특강 「감정도 디자인이 될까요?」 고선영 작가의 ""마음 드로잉"" 접수 안내 - 책맛집 동네책방-",취미
876,양천구,[개울건강도서관]열하일기 다시읽기,일반교양
877,양천구,영유아 양육자를 위한 함께 읽고 놀며 문해력 키우기 (북스타트 부모교육),가족/양육
878,양천구,생긴대로 육아법(기질을 이해하면 아이가 보인다),가족/양육
879,양천구,시니어인문학 서울형독서문화프로그램 수강생 모집,시니어
880,양천구,개울건강도서관 개관 기념 북토크 - ‘강원국작가와 함께 하는 『어른답게 말합니다』,일반교양
881,양천구,개울건강도서관 길위의 인문학 『상처투성이 현대미술: 상처와 키워드로 읽는 현대미술』,일반교양
882,양천구,2022년 꿈자람도서관 북스타트 부모교육 <아기와 책> 안내,가족/양육
883,양천구,2022년 비건으로 두 걸음 <이렇게 맛있는 비건이라면> 안내,일반교양
884,양천구,2022년 북스타트 부모교육 <함께 읽는 그림책> 안내,가족/양육
885,양천구,"[미감도서관 북스타트] 읽기, 이야기와 뇌발달 <뇌과학이 알려 준 새로운 생각>",가족/양육
886,양천구,[미감도서관 북스타트]집에서 하는 '데굴데굴 책놀이',가족/양육
887,양천구,[미감도서관] 개관특강 주영하 교수의 백년식사,일반교양
888,양천구,[미감도서관] 리빙라이브러리 김준영 작가와의 만남 안내,일반교양
889,양천구,[독서아카데미] 지금까지의 세계와 인간의 실존,독서
890,양천구,"[방아다리_독서아카데미] 가상현실의 시대, 개인의 주체적인 삶",일반교양
891,양천구,[북스타트]부모교육 특강,가족/양육
892,양천구,[도서관에서 예술로 놀자] 도서관에서 기타를 읽다_네번째 공연 <미리크리스마스>,일반교양
893,양천구,"[방아다리_북콘서트] 책의 말들: 김겨울 작가가 들려주는 책의 말들, 당신이 들려주는 책의 말들",일반교양
894,양천구,[도서관에서 예술로 놀자] 도서관에서 기타를 읽다_세번째 공연 <시네마 천국>,일반교양
895,양천구,[도서관에서 예술로 놀자] 도서관에서 기타를 읽다_두번째 공연 <시와 기타>,일반교양
896,양천구,[도서관에서 예술로 놀자] 도서관에서 기타를 읽다_첫번째 공연 <여름의 정원>,일반교양
897,양천구,[인문학] 영화와 꿈으로 내마음 이해하기: 정신분석과 분석심리학으로의 초대,일반교양
898,양천구,"[60세이상_백신2차접종완료자] 웰-에이징, 스마트한 세상 손쉽게",시니어
899,양천구,	[북스타트 부모교육] 우리 아이가 책 좋아하는 사람으로 성장하게 돕는 7가지 방법,가족/양육
900,양천구,[60세 이상 어르신 대상] 슬기로운 노년을 위한 그림책 인문학,시니어
901,양천구,[길위의인문학]펜데믹 시대의 시적 감수성,일반교양
902,양천구,"[60세 이상 어르신 대상] 웰-에이징, 스마트한 세상 손쉽게",시니어
903,양천구,[상반기 정기프로그램 안내] 그림책 지도사 자격증 과정,기술교육
904,양천구,[신월음악도서관]2021 북페스티벌 <그림책 심리상담> 내마음이 보이니?,일반교양
905,양천구,[신월음악도서관] 2021 리빙라이브러리 신동기 작가와의 만남 『꿈꾸는 사람들을 위한 행복인문학』,일반교양
906,양천구,"[신월음악도서관] 2021 북콘서트 <노래하는 의사 ""김창기""의 노래가 필요한 날>",일반교양
907,양천구,[신월음악도서관] 길위의 인문학 Book`s Holic: 우린 또 다시 책 접수 안내 (8/3 ~ 마감시),일반교양
908,양천구,[한도서관한책] 한책 소통 우체통,기타
909,양천구,[신월음악도서관] 신월음악도서관 개관6주년 기념행사 안내,기타
910,양천구,[2022 해맞이역사인문아카데미] 그리스비극으로 배우는 역사와 지혜_2회차,일반교양
911,양천구,[2022 해맞이역사인문아카데미] 그리스비극으로 배우는 역사와 지혜_1회차,일반교양
912,서초구,2022 반포독립영화관 (10월 26일),일반교양
