Datetime,content,Like
2022-06-03 18:46:22+00:00,"@Ars_M0riendi 어머니까 또 이민을 왔을 시절에는 다문화 가정에 대한 인식이 그렇게 좋은 편은 아니었기 때문에 더 조심했다는 느낌입니다! 
그 옛날에 이주민과 결혼한 케이스라 멜빈을 포함한 가족들은 전반적으로 문화 다양성에 대한 포용력은 굉장히 높은 편이에요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
2022-06-03 05:04:48+00:00,"@HannaRaptor 한국의 구원자는 개성공단도 아니고, 다문화 패거리도 아니고
현대다이나믹스가 되리니...ㅋ",1
2022-06-03 05:01:58+00:00,"이러한 무슬림의 확산은 유럽 다문화주의 실패 선언의 배경이 됐으며, 이슬람 테러리즘과 폭력적인 범죄, 마약 등이 그 원인으로 꼽혔습니다.",1
2022-06-02 20:25:36+00:00,"@cassandra00523 ㅋㅋㅋㅋㅋㅋ 퀴어 소설 쓰시는 분들 존경이에요 진짜... 저는 팬섹슈얼로만 가도 ???했던 사람이라... &lt;&lt;고딩 때 친구가 커밍아웃했어서..

확실히 요즘 뭔가 여류? 젠더? 소설이 많은 것 같아요. 저는 ""천 개의 찬란한 태양"" 읽고 뭔가 조금 아쉬운 면이 많아서 다문화 난민문제 이 쪽으로 틀었어용",1
2022-06-02 16:53:18+00:00,@thesmartcountry 다행히 지원 조건이 좀 엄격한 듯 싶으니 위장한 짱깨들까지 접근하긴 힘든 듯 하지만 다문화 팔이 시민단체들과 특정 종교집단 쪽 족속들이 접근할 게 우려되긴 합니다. 그나마 현 정권이 옛 정권들과는 달라서 중공 등을 적으로 인식하고 있기에 그리 호락하진 않겠지만요.,2
2022-06-02 15:43:08+00:00,"@HannaRaptor 유럽의 문제는 
대항해시대의 살육극으로 인해서 다문화가 생긴걸
애써 부정하는 위선과 어리석음
이것 벗어던지지 않는한 무슬림에게 먹히는건 시간문제라 보임...",2
2022-06-02 14:10:13+00:00,"하나하나 뜯어보면 참 많은 이야기가 담긴 영화다. 다문화 가정, 복제인간, 인공 지능의 윤리적인 문제, 존재의 유,무 시작과 끝 이라는 철학적인 부분까지 다양한 형태의 삶을 보여주는데 이 많은 것들이 하나의 영화가 된다는게 신기했음! 게다가 물 흐르듯 영화가 흘러가는데 시간 가는 줄 몰랐다. https://t.co/NfobuPmTMq",7
2022-06-02 08:21:15+00:00,다문화멘토링 나맘 돈 못받은거야..? 오ㅐ 내 작지만 소중한 육만원 안주고 6월달 됐냐…ㅠ 쇼뷸…,3
2022-06-02 04:51:45+00:00,"1. 교사의 다문화 감수성이 교수효능감과  교수 역량이 미치는 영향
https://t.co/Ntq2uDxTbU

2. 기업의 로열티 분석 
https://t.co/pt95BlC5Py",1
2022-06-02 04:24:35+00:00,"성기선 안찍은 유권자 성토하는 분위기네.평범한 유권자 입장에선 찍고싶은 유인이 없었음.공보물에 혁신학교 꿈의학교 등이 써있긴 했지만 그게뭔지 설명도 없었음.후보 장점을 부각할만한 내용이 교육전공자란 말 외엔 전혀 없었음.반면 임태희는 장애 다문화 학생에 대한 언급에,돌봄시간 연장까지 https://t.co/rvmE0KmTJr",11
2022-06-02 00:36:27+00:00,"@atomicTSLA 참 애매한 문제로군요.
다문화사회라는건 참 복잡해요.",2
2022-06-01 22:49:56+00:00,"조용히 있으면 반은 간단 말이 괜히 있는 게 아니죠? 문정부 되기 훨씬 전부터 저소득, 한부모, 다문화 등등 다양하게 급식 지원 있었고 지원대상의 사각지대였던 학생은 교사 및 교측에서 대상자에 추가해서 지원했었답니다 https://t.co/pQcDTtMEWC",1
2022-06-01 11:30:22+00:00,기억하자 191025 다문화빅콘 날티문익 https://t.co/2oOWE4PCN5,39
2022-06-01 11:08:05+00:00,"이제 아파치타운은 다문화지대로 남을테니까...
다문화가정 분들은 오일장도 견딜만하면 아파치타운으로 오세요.

집도 싸고 사람도 싸고... 뭐든 쌉니다.",1
2022-06-01 06:54:23+00:00,@juseen @HannaRaptor @naeha001 이번에 보니까 기본소득당도 뜬금없이 다문화 외국인 외노자 지원 타령하는거 보면 진짜 어처구니가 없더라고요.,1
2022-06-01 05:37:08+00:00,"코로나 시대, 다문화 가정 차별 꿰뚫는 연극 ‘하이옌’ 무료 공연

https://t.co/omwWb7AFuu

#제이앤엠뉴스 #코로나 #연극 #하이옌 #양주문화예술회관 #같이날자 https://t.co/W6vzG8p5UQ",3
2022-06-01 05:15:33+00:00,"이건 한부모가족,다문화가족 등과 함께하는 친여성,친가족 행사인  &lt;세상 모든 가족 함께&gt;를 마치고 아마도 후원한 기업 담당자들과 오찬한 내용인 거 같음. 
영부인의 공적 행사고 역할임.

김정숙 여사는 대통령 부인의 공적 역할 한 거. https://t.co/m4diBCnXPU https://t.co/PSiog4P53J",2
2022-06-01 05:01:27+00:00,[상장기업 뉴스브리핑] 영림원소프트랩 '가수 인순이 씨'의 해밀학교 통해 다문화 가정 지원 外 https://t.co/am7VvoidEK otAvH,1
2022-06-01 04:02:37+00:00,@inike_moon 애초에 외국인 약자 프레임을 내세워 다문화 타령하며 감성팔이 외국인 정책으로 그나마 있던 안전장치 다 허물어 버리고 다양성을 내세우지만 현실은 다양한 문제들만 유입시키고 키우는 꼴이죠. 한국 정부와 언론이 이렇게 마약에 대한 인식과 법과 제도가 허술하고 안일한지 몰랐음.,1
2022-06-01 02:01:02+00:00,"다민족, 다문화로 이루어진 런던을 배경으로 한 제이디 스미스의&lt;하얀이빨&gt; 읽는 중인데 번역자가 각주에 정치인 켄 리빙스턴을 ""영국의 극좌파 정치인""으로 소개해 놓고있어 황당. 켄은 노회찬과 많이 비교되는 노동당 정치인으로 2000년 최초 민선 런던시장 당선되고 재선까지 성공한 인물.",1
2022-05-31 12:48:21+00:00,"@ssc_218 인종별 출생률도 따져봐야한다고 생각해요.
미국은 히스패닉계 이민자들이 출생률 끌어올리고 있다고 들었거든요. 한국도 다문화 가정 출생률은 높은….",1
2022-05-31 07:37:52+00:00,"남오셰티아 전쟁만 하더라도 초대국이 자신의 위성국가나 다름 없는 형제국(?)을 엉뚱한 놈이 건드리자 그냥 본보기로 뚜까패준 거.... 
이게 진짜 다문화고 이게 제국패권주의다. 

다문화는 아무나 하는 게 아니라고. https://t.co/EJJyQpnEkF",2
2022-05-31 07:25:25+00:00,"@HannaRaptor 다문화 = 제국주의 라니깐여
미친 노무현과 문재인 때문에 얼씨구나 하고서리 삼성연구소하고 손을 잡고 다문화로 고고씽...
결국 좃나 배웠다는 것들의 한계",1
2022-05-31 06:04:53+00:00,@SloowMove 굳이 새터민 새터민하는 거부터 난 별로.. 자라면서 다문화 귀에 박히게 들어서 그런지 몰라도,2
2022-05-31 04:05:39+00:00,"한국생활에 어려움이 있나요?🧐
✅한국어, 진로 교육
✅청소년 다문화감수성 교육
✅개인별 맞춤상담, 상담통역 등

🌈이주배경청소년지원센터로 오세요!

홈페이지 👉 https://t.co/pyGW0l5BmQ
대표전화 👉 02-733-7587
맞춤형정보서비스 👉 02-722-2585

🔎자세히 보기
https://t.co/jWxWQrherc https://t.co/bq7AHMURSO",6
2022-05-31 03:32:31+00:00,교수님 연구 면담하러가서 다문화 소수자 얘기에 엄청난 토론을 하고 왔다,1
2022-05-31 02:27:34+00:00,구자욱은 30일 오후 〈한겨레〉와 통화에서 “부모님 권유도 있었고 동네에 다문화 가정이 있어서 베트남 후원에 관심을 가지게 됐다”면서 “베트남 아이들이 야구용품을 받고 너무 좋아해 주고 멀리서 응원까지 보내주니까 계속 후원을 하게 된다”고 했다.,2
2022-05-31 01:52:50+00:00,"""전체 출생아 가운데 다문화 출생아가 차지하는 비중은 2015년(4.5%)부터 꾸준히 올라 지난해 처음으로 6%에 이르렀다.""

2021-11-08

https://t.co/Fufr9U8RPK",4
2022-05-31 01:33:36+00:00,@W2020J @free351 이민청이 다문화를 안받겠다는게 아니라 대한민국이란 나라에 올 준비가 된 사람과 아닌 자를 가려받겠다는 건데 그걸 다문화를 마치 반대하는 것으로 보는 자들은 대한민국 국민이 아닌거지요😤,1
2022-05-31 00:05:32+00:00,"뭐든 이나라 세금이란게 열심히 살면 적폐라 이리 띁고 저리 띁고 띁어다 못살고 막살고 외국인 난민 범죄자까지 먹여살리는 이상한 나라가 되었다.

중국인 조선족 불체자 자녀까지 우스운게 다문화라며 외국인과 결혼하면 모든게 공짜인 거지같은 나라를 만들고 열심히 살면 다 뺏기는게 당연하단다 https://t.co/1s6kuJUYGq",1
2022-05-30 21:59:54+00:00,"겨우 한남 소리 들었다고 역차별이라는 단어 만들고 나자빠진데다 정년 퇴직 개빠르면서 노인 복지 빼앗고 그나마 겨우 낳아 놓은 애들은 갈데없게 노키즈존이나 만들고 두발 온전히 못 쓰는 사람들 이동권 시위하는 폭도로 만들고 외국인, 다문화 가정은 어떻게든 배척하고 이용해먹고ㅋㅋㅋ",1
2022-05-30 16:33:36+00:00,@805motifs 제가 아시안이라 더 그런건지 아휴 참 ㅠㅠㅋㅋ 이런건 그냥 단순하게 생각하기 어려운 문제같아요 제가 대학생땨 다문화 수업도 여러번 듣고 이랬어서 그런지 더 문화적으로 깊게 생각하게 되네요ㅠㅠㅎㅎ특히 이게 '당해본 사람만 아는'경험담이라 더 조심스러워야돼는 것도 있는거 같아요,1
2022-05-30 09:38:13+00:00,"https://t.co/zY7woCfO01 한국소방안전원 ""다문화가정에 119안전 알려""",4
2022-05-30 08:48:01+00:00,여기도 동남아시아고 다문화국가고 더운나라라 그런지 사람들이 다 먹는거에 진심 같긴 한데 외식이 아주 당연하고... 그래서 좀 값이 비쌀뿐 먹는걸로 괴롭지는 않음 나는 향신료도 잘먹는 편이라,3
2022-05-30 08:04:08+00:00,"[언론스크랩] &lt;오마이뉴스&gt; [독립예술영화 개봉신상 리뷰] &lt;애프터 양&gt;｜갑자기 멈춘 큰 아들... 동양인 남성에게 숨겨진 비밀 / &lt;파친코&gt;의 코고나다 감독이 선보이는 현대 미국 다문화가정과 고전 SF 문제의식의 결합, 안드로이드는 전기‘양’의 꿈을 꾸는가? 21세기 변주 
https://t.co/98xMW64K0O",1
2022-05-30 06:10:56+00:00,"현재 국적법으론...
위장결혼 후 한국국적 취득한 다문화가정의 여성이 자격취득 후 이혼을 해서 원래의 본국에 있는 남편을 데려와 다시 한국국적을 취득하는 물레바퀴전략을 깨뜨릴 수 없지 않나?

그거 막아지나?

코리안들이 한때 1970년대부터 미국에서 하고있던 짓이기도 하고. https://t.co/sXMMEi3tKG",4
2022-05-30 05:07:47+00:00,내가젤만이보는게 장애인 노인 그담으로 다문화가정 구성원인데 이런전공으로 엉덩이의나라에서 살아가기 너무힘들다,6
2022-05-30 04:16:01+00:00,"D-83 #명수야_기다릴게 

120530 다문화가정 사진전 'the family' 오픈식/ 'the family' Photo Exhibit of Multicultural Families Opening Ceremony  @KIMMYUNGSOO_1💖 

왜 사진전에 잘생긴 조각상이 있어요? 🙈💕

#n년전_오늘의_김명수 #김명수 #명수 #엘 #인피니트 #INFINITE https://t.co/aQuj6F1gqF",52
2022-05-30 03:30:49+00:00,듣다가 부모님이 꼭지 돌아서 난리치니까 입 다물더니 부모님과 마님이 내리니 재수 없는 다문화 어쩌고 했었다지. 내가 같이 있으면 그 꼴은 안 보는데 같이 없으면 그 지랄하는 분들이 주기적으로 등장함.,9
2022-05-30 03:23:47+00:00,"@le_lena_lena 하앙~ 너무 감사해요. 
한국계 미국인 친구들이 한국가서 놀랍고 편했데요. 
똑같은 인종만 있어서... 
그말을 경험해보니 정확히 알겠더라구요. 지금은 다문화 다인종이 섞여 있는 곳에서 살거든요. 절 안쳐다보는 것만으로도 편하더라구용. 평안~ 보라보라~",13
2022-05-30 02:55:13+00:00,"무신론자인 내가 볼때 기독교는 사회에 미치는 긍정적인 영향과 부정적인 영향 대비 너무 비대한 혐오를 받고 있다고 생각됨=.= 가사도우미님이 자기가 교회다닌다고 하면 그것만으로도 갈수 있는 곳이 줄어든다고 할때는 아 이건 광기라고 느낌

베이비박스와 탈북자와 장애인과 다문화가정까지",1
2022-05-29 19:49:52+00:00,"학교에서 교수님이 하신 말씀이 생각났다. 교포, 이민 2-3세, 다문화자녀, 해외입양아 등 두가지 이상의 문화를 어릴적부터 접해 온 사람들의 정체성은 완전한 한 판의 파이가 아닌 마치 잘라진 조각들을 모아서 완성하는 파이와 같다고 했다.",1
2022-05-29 13:03:39+00:00,우리나라도 이제 부정할 수 없이! 다문화국가고 뉴스를 틀면 적어도 영어 자막이 깔리고 (어쩌면 언젠가는 공용어/방송에서 제공하는 자막에 사용되는 준공용어?가 좀 더 다양해질 수도 있을 거고) 한국을 배경으로 하는 창작물에서 (모두가 그 국적인이 연기하는 건 아닐지래도) 한국태생의 한국인만,1
2022-05-29 12:57:16+00:00,"안산에 다문화 먹거리 거리 있대
혹함",3
2022-05-29 06:48:31+00:00,"📥 이주여성·이주민과 함께 하는 기본소득당

다문화'가정'에 대한 지원을 넘어 이제는 이주여성과 이주노동자 '개인'에 대한 지원이 필요합니다. https://t.co/tTzq3q00i8",15
2022-05-29 01:17:25+00:00,"다문화 노잼임...
당연함...
법은 언제나...",1
2022-05-29 00:38:35+00:00,(세계 최초 공개 용화미륵부처님 만수경 )2022 5 8 부처님오신날 석가모니 스승 사바세계 주인  본존 생불 용화미륵대불부처님 봉축특별법문 ( 공영방송국 다문화TV ) https://t.co/UnM3b3GULb,1
2022-05-28 20:44:43+00:00,@burg_fisher 한국인들이 겪어본 바에 의하면 '다문화'는 인권팔이들의 철밥통에 불과했다는 현실이었죠.,1
2022-05-28 14:35:34+00:00,"근데 이런 경우엔 해명을 낸다 하더라도 사람들 심리란 게 해명이 아닌 변명으로 들리기 쉽단 게 문제. 

더군다나 짱깨를 비롯한 민폐 외국인들이 다문화와 차별금지라는 구호 아래 어떤 짓거리를 해왔는지 하도 당해본 한국인이라, 아무리 대상이 한동훈이라도 팬심 금방 뒤집힐 수도 있는데 말이죠.",1
2022-05-28 14:29:58+00:00,"지금 보니 다문화 물빨질하는 꿘버러지들이 오히려 민폐충 외국인들에게 학질을 떼고있는 한국인들 심리를 이용하려 드는 웃지못할 사태가... 
탐라 보니 한동훈이 대거 외국인들 들여오겠다라는 식으로 소문들 퍼져서 사람들 뒤집어지고 있어요. 
사실 이건 한동훈이 너무 섣불리 밝혔던 면도 있고. https://t.co/DpAd6VRMev",1
2022-05-28 14:16:09+00:00,"홍가일보야? 
인터넷에서 돌아다니는 저 짤에 대해 해명 좀 해봐라? 
하긴 겸따마다 지랄부터 시작해서 다문화라면 환장발광을 해대는 홍가일보이니 어련하겠니? 

#겸따마다가뭔지모르시는분들검색요망 

https://t.co/a1oHas8NTK https://t.co/RCXFFaQEUW",1
2022-05-28 13:30:49+00:00,"국적 함부로 잘못 주고 유명해진 X. #박노자 
한마디로 다문화 초장에 첫단추부터 완전히 잘못 끼워진 셈.",2
2022-05-28 13:27:54+00:00,@hyoker3690 계양구에 조선족이 그리 많진 않아요. 다문화가정이 제법 있지만 동남아쪽이 대부분이구요. 조선족은 경기도에 젤 많구요 인천에선 부평구에 많아요. 근데 이번 선거를 위해 대거 계양구로 전입신고했다면?? 말이 달라지겠죠😑,2
2022-05-28 12:59:47+00:00,"지금 또덕킴 다니는 어린이집은 반당 인원이 많지 않고 프로그램도 다문화교육 등 맘에 드는 것들이 많아서 (뭣보다 선생님들이 좋음) 쭉 보내고 싶다. 

그치만 남의 집 살이 신세.. 과연 이 동네에서 내 집 장만 가능할지ㅠㅠㅠㅠㅠ",1
2022-05-28 10:57:00+00:00,과연 전국 최고 수준의 '다문화' 인구 지역 https://t.co/og9kVY2Ynw,13
2022-05-28 09:39:50+00:00,"@shopskin 이젠 안산에서조차 순 사이비 엉터리 같은 다문화 팔이는 장사도 안된다는 걸 알기에 다들 자중하는 모양인데, 제씨 혼자만 저러나 보네요? 
역시 더불어짱깨당 답네요? 

#구로나안산은재개발특구로지정돼야교통정리가될듯 

https://t.co/2R3vU67Z5V https://t.co/OLYUDOoMgV",2
2022-05-28 07:29:12+00:00,"우당탕탕다문화기사단!!!
센토는 i같지만 e일거같다고 추측해보고요 중년들은 전부 e일듯 (갑분 mbti",2
2022-05-28 07:22:16+00:00,우당탕다문화기사단!!! 얘네 쓰는언어 달라서 하나도 못알아들어도 느낌으로 전브 이해하고 각자나라말로 소통할거같애ㅋㅋ (마법사라다행이다) 나이는 중년인데 분위기는 중고딩청춘(ㅋㅋ)스러워 젤어린 센토가 젤 차분하구말야,2
2022-05-28 07:13:57+00:00,히히 사진쌔벼오기 학원캠애들 초반부터 우당탕 각자 딴얘기하고 넘기여움~ ㅠㅠㅋㅋㅋㄱㅋㅋ참 통일안되는 다문화친구들 https://t.co/JwKEV8uINR,2
2022-05-28 07:09:05+00:00,"윤 대통령 ""종교다문화비서관 만들었다…종교계 목소리 챙길 것"" #SBS뉴스 https://t.co/X0dfZ3mvRe",5
2022-05-28 06:15:21+00:00,아마 후회 막심할걸여? 다문화 지랄을 선도했던 지들 과거를 때려죽이고 싶을거임. https://t.co/aRGMfMH54G,2
2022-05-28 06:13:32+00:00,@HannaRaptor 삼성도 할말이 없는게 다문화 사회를 밀어부치고 좃나 주장했던 개새끼들...,1
2022-05-28 05:55:48+00:00,"이거지.
선진국이라면 당연히 
이민청 만들어서 관리를
해야지.
우수한 인적자원도 마련하고
쓸모없는 범죄 쓰레기들인
중공조선족 및 외노 불체자들
쳐내고,
자국민 말살하는 무지성 다문화 정책으로
인해 곪아 썩어가는 우리나라를
살릴려면 꼭 필요한 일이다.
https://t.co/4380fehaU4",3
2022-05-28 05:14:30+00:00,"갑니다!!!!!!!!학원세 2부❤️칭구들아 오랜만이야 두근두근두근 
어째선지 얼굴이 바뀌지 않아 사람들 얼굴 박제시킴ㅋ 뭐야 다 동물이야 귀여워 ㅋㅋ 
다문화해결단 브금도 얼마나 기엽게요❤️ https://t.co/SieriC14Yt",1
2022-05-28 04:14:22+00:00,@killykillyfore 다문화정책 실패로 나라가 어지럽게 생겼는데 또 시작이네. 국힘당은 인구 정책을 꼭 이런식으로 하더라.,1
2022-05-28 03:50:15+00:00,우리는 이미 다민종 다문화국가임... 근데아직도 다양성에 주목하고있는게 슬픔...,2
2022-05-28 02:15:11+00:00,"2022-5-29일 광명관음재일 소원성취 축원접수 공지 및 공영방송국다문화TV 특별법문 생방송 공지, https://t.co/OLmIVb015v",1
2022-05-28 00:57:06+00:00,"한동훈 생각보다 긍정적임. 이민청 신설이라니 ㅋ 1.법무부가 검찰이슈에 매몰되지 않고 미래를 위한 정책추진 https://t.co/hrO1jKAzoI이 선진국이 됐니만 그 동안 이민자들이나 다문화 가정에 대한 제도 미비

https://t.co/wdrOGlBPji",1
2022-05-27 23:02:37+00:00,뭐 어쩌겠나 이민 많이 받고 다문화 더불어 사는 사회 만들어야지,6
2022-05-27 16:15:21+00:00,다문화가정 비하 은평구 공무원 근황.jpg https://t.co/q1LV3ex92u https://t.co/QFV20QcAC7,1
2022-05-27 09:35:40+00:00,"근데좀그렇긴하네
다문화가정이 차별당하고 힘들어하고 이런거보여주면서 우리차별하지말아요~하는것도 ㅈㄴ구식이긴하다",2
2022-05-27 09:29:28+00:00,"보통 다문화교육 영상자료는 전반부에 외국인들이 한국인들에게 차별받고 무시당하는걸 보여주고 후반부에 디문화가정을 차별하면안되고 우리모두화합해야한다 뭐 이런결론이 나오는데
초등저학년아이들은 아직 차별을 인지하지도못하니까 그거보고 오히려 충격받는대",3
2022-05-27 09:29:27+00:00,오..부모님이(교사임) 우리나라 다문화교육에대해서 얘기하는거듣고 생각이많아짐,5
2022-05-27 07:20:57+00:00,"리. 내가 저래서 다문화 정책이 싫어.
개인적으로 모임에서 하는건 노상관인데
나라에서 정책으로 해주는게 말이 되냐고?
고국이 아니라 타국에서 사는거 자기들 선택이었잖아.
그럼 여기 문화를 익혀야지. 여기 대한민국이잖아.
외래종 마냥 우리꺼 배척하고 지들꺼 뿌리내릴려고 하냐고.",1
2022-05-27 07:14:59+00:00,다문화의 장점을 살린다면 유례없는 문화 강국이 되는 건 시간문제죠 한국 사람들 취향에 딱 맞죠.,2
2022-05-27 06:29:26+00:00,"비공덧글 단 씹짱깨야. 
너한테 말하는 것이지만, 난 이미 그 당시부터 이미 다문화 비판하는 이들을 인종차별주의니 뭐니 몰아가며 한국인들을 근본적 차별주의자인 양 매도하던 씹종자들이 바로 씹짱깨들이었다는 정황들 미리 포착하고 캡쳐해 둔 것들 있거든? #pdf로저장 
이 니미럴 씹짱깨야?",2
2022-05-27 06:04:51+00:00,"낵아 다문화 지랄 초창기부터 반대한 이유임. 
이거 계속되면 한국은 중국에 먹힘. https://t.co/LCk0Ajao4C",5
2022-05-27 06:03:20+00:00,다문화 부정하지 않으면 어쩔수가 없음.... https://t.co/AKH6uB4LnL,4
2022-05-27 04:46:28+00:00,"다문화가정의 막내비아이...
너무아름답다...
  ㄴ막내맞나요?
    ㄴ27개월인데 첫째겠냐?",17
2022-05-27 04:12:36+00:00,아놔 다문화주의는 공동체주의를 해친다 어쩌구 &lt;관용&gt;을 펼쳐야한다 하는데 너무ㅜ 민족주의적,1
2022-05-27 01:46:10+00:00,"다 아우름 속의 행복! 다문화가정 학부모 교육 실시

- 중국, 베트남 등 16개국 다문화가정 학부모 100여 명 참석 -

블로그에서 자세하게 알아볼까요?
👉https://t.co/tSaRF4wNXy

#대구광역시교육청 #대구시교육청 #대구교육청 #다문화가정 #학부모교육실시",1
2022-05-27 00:29:33+00:00,"오늘 학과 프로포절날인데 마치 여성학회 대학원생 세션인 것처럼 젠더, 성소수자, 이주와 돌봄, 다문화로 이어지는 ㅋㅋ https://t.co/ZZYtVCAHsO",11
2022-05-26 23:42:55+00:00,"짜증날 정도로 정말 성의없이 대충 긁어모아 만든 임저씨 공약에서 소외계층, 다문화, 장애학생, 학교 밖 학생(&lt;-? 청소년이겠지), 교권 회복치유센터, 학생인권 등이 고루 언급되는 아이러니라니… 이쪽은 또 방향성도 없이 다 주워담아 놓음.",1
2022-05-26 14:12:28+00:00,엄마들을 끌어내 주1회라도 소통하고 싶다. 엄마의 자존감이 집안에 평화를 준다. 줌바댄스도 좋고 독서클럽도 좋다. 돈이 있어야만 외부활동이 가능한 것이 아니다. 엄마들의 재능을 나누면 된다. 구청에서 다문화 지원을 이끌어낼 수도 있다.,1
2022-05-26 14:08:48+00:00,미국에서 다문화청소년청년지원재단 만들어야... 이번엔 기회 놓치지 말길. https://t.co/demDjDbyJG,1
2022-05-26 13:26:39+00:00,"이주민을 동등한 사회구성원으로 대우하는 경기도를 만들겠습니다

오늘(목) 오후 안산의 다문화거리를 방문했습니다

이미 보장된 투표권마저 박탈하겠다는 국민의힘 김은혜 후보에 맞서 이주민에게도 기본소득을 지급하는 경기도지사가 되겠다고 인사드렸습니다 경기도, 기호4번 서태성이 하겠습니다 https://t.co/2dEjDN2fRL",5
2022-05-26 12:37:43+00:00,"그렇담, 이 음모론이라는 게 자유민주주의 국가들이 주타겟이 되는건데... 자유민주주의를 망가뜨리는 방법은 의외로 간단해. 자유에 똥싸지르게 만들기만 하면 된다? 자유란 명목하에 결론적으로 자국민에게는 비혼과 낙태 동성애를, 동시 다문화권장 온갖 사회적 갈등을 만들고 차금법만 만들어놔봐.",3
2022-05-26 07:38:07+00:00,"https://t.co/vqK5Aj7QbA 매일유업 진암사회복지재단, 다문화가정 117명 '첫 돌 때까지' 분유 지원",1
2022-05-26 02:15:21+00:00,갑자기 너무 스트레스 받아.... 수업 담임 행정에 연구학교에 기초학력보장수업까지 어떻게 다해...심지어 다문화학생이라 언어가 안되는건데 한국어교육자격증 아직 없다고...ㅠ,7
2022-05-26 01:00:00+00:00,"#고려인마을 등 다문화 가정 아이들이 다니는 광주 광산구 삼도동 #새날학교 의 학생들이 작가들의 도움을 받아 낡은 학교 벽화 작업을 진행하고 있어 눈길을 모으고 있습니다. 벽화제작에는 한지조형작가인 김유경 작가 등 총 7명의 작가가 동참했습니다.

https://t.co/Lx3CoMIhXi",3
2022-05-25 11:49:54+00:00,"우리가 교과과정을 확대하고 아시아의 언어 및 문화가 교육에서 ‘대표권을 획득하기 쉽게’ 조치함에 따라, 그 문화에 대해 더욱 제한적이고 훨씬 표층적인 지식이 생산되며, 이제 학생들은 그 지식을 다문화주의의 ‘필수과목’을 이수하기 위해 배운다.",1
2022-05-25 11:41:15+00:00,"서울 마포구는 죽이는 지역이냐고ㅜ
서울 시장 송땡
구청장 청래지인
시의원도 찢
구의원도 찢
비례 1번2번 청년어쩌고 찢
제일 기가막힌건 비례 3ㅋㅋ 뭐 어쩌고 다문화 외국인ㅋㅋ 아....새누리당 비례1번 이자스민 왜 욕했냐고",1
2022-05-25 11:14:38+00:00,@Kim_Arhat 답은 다문화 강국 다이나믹 리틀 아메리카 코리아 🙈,1
2022-05-25 07:49:58+00:00,"BBQ 치킨대학, 김포 다문화가정 아이들과 행복한 치킨캠프 진행  https://t.co/w8hf4I7ck5 tlbZA",1
2022-05-25 04:24:46+00:00,우리지부 다문화지부야 (그래도돼 지부장 외국어잘한다),2
2022-05-25 03:48:00+00:00,"@Neo_Heroes 그동안 정의당이 싫었음에도 불구하고 정의당에 계속 관심을 기울인 것도 비교적 '청년정치'에 관심을 기울이는 제스쳐를 취했기 때문이기도 하거든요. 제가 이준석이 마음에 몹시!!! 안 드는 거랑은 별개로 냉담하게 얘기했을 때 다문화가정, 청년정치에 관심을 기울이기 시작한건 국힘이 빨랐어서...",1
2022-05-25 02:39:03+00:00,"(사)한국박물관협회는 2022년 「KB Dream Wave 2030」과 함께하는 박물관 노닐기 사업을 시행한다. 12월까지 진행하며 초등학생부터 고등학생 개인 및 단체(학교뿐 아니라, 장애인 및 다문화가정 등 소외계층이 포함된 사회복지기관 등 가능)에 1인당 최대 1만원 상당의 관람료 등을 지원하는 사업이다 https://t.co/fJM1J7xPie",7
2022-05-25 00:09:59+00:00,"한국사회(정확히 한국의 성인들) 문제이지 “다문화가정, 미성년자 출산, 이혼가정, 노산, 자녀 과잉보호, 스마트기기 노출 등” 의 문제가 전혀 아님. 어린이들의 문제는 더더욱 아님. https://t.co/zwoqXWSirr",149
2022-05-24 14:24:58+00:00,한국의 프로그램은 일본 이상으로 다문화 공생사회이네🙂,4
2022-05-24 12:44:26+00:00,"탕웨이 미쳔냐고.... 헤어질결심 속 문화교차? 다문화적인 요소?(한국에 사는 중국인을 연기한것)에 대한 질문인것 같은데 35초쯤에 ""감독님 doesn't think so"" 들어줄사람...... 이사람 왤케귀여움..... https://t.co/q12oEGVOJL",404
2022-05-24 12:37:31+00:00,"인천북부교육지원청, 다문화가정 학부모 자녀교육 연수 https://t.co/e4IEmfi6wN 
#다문화가정 #진로 #진학 #소통 #관계형성 #정보 #자녀교육",1
2022-05-24 11:08:35+00:00,"강화군 건강가정·다문화가족지원센터, 초록우산 어린이재단 인천지역본부 ‘꿈 사다리’ 공모 선정
https://t.co/2aPnUHyvPt https://t.co/vQLCEzlGt3",1
2022-05-24 10:29:20+00:00,다문화 가정을 표현할 거였으면 다양성을... 더 드러냈어야지... 단일민족에 다문화(근데백인가정만드러나는) 같다고,2
2022-05-24 10:28:03+00:00,아이들이랑 같이 찍은 사진 중에 한 아이만 다문화가정 아인가? https://t.co/Lyl2hVSvb3,3
2022-05-24 06:57:25+00:00,"모든 학생을 돌보고 꿈을 키우는 행복교육을 실천하겠습니다

- 특별 배려와 돌봄이 필요한 학생 관리 및 복지 지원
(장애학생, 다문화가정 자녀, 생계형 알바학생, 운동부 학생 등)

#윤호상 #후보 #투표 #선거 #운동 https://t.co/fBAVVNvYu5",1
