Datetime,content,Like
2022-03-14 13:55:00+00:00,"@franklymadear @prismnolight 현재 여가부가하는 한부모&amp;다문화가족 지원정책에있어 왜 여성이 중심이 될수밖에없는지.
아동지원이 단순히 어려운가정에 지원금을 지급하는게아니라 성폭행, 폭력등에 노출된 아이들을 정서적 교육을포함해 총체적으로 케어한다는 사실도. 때문에 그냥 보복부에서 지원금지급하듯 하면안되고 트라",15
2022-03-10 22:30:10+00:00,"[새 동포·다문화 정책]③ ""이젠 다문화2세 교육에 초점 맞춰야"" https://t.co/cNXstzUolu",1
2022-03-10 13:18:02+00:00,"학생인권과 교권, 교육과정, 돌봄교실과 교육복지, 특수와 다문화, 학폭과 안전사고, 입시, 스마트교육, 교직원 처우, 교실이 부족한 학교와 폐교 직전의 학교, 노후건물 및 시설 보수, 코로나....  알고보면 교육감도 나름 여러방면을 다뤄야하는 중요한 자린데 영 주목을 못 받는 점이 아쉬워요.",2
2022-03-08 07:27:52+00:00,"안양시 인재육성재단, 다문화가족지원센터와 취약계층 학생 지원을 위한 교육기부 업무협약 https://t.co/vPFDYwzlbq",2
2022-03-07 23:54:19+00:00,"@aragota_pro ""平凡하다. 뛰어나거나 색다른 점이 없이 예사롭다."" 꼰대인 저는 일반적으로 소수자를 평범하게 보지는 않습니다. 소수(성소수자,장애인, 한부모가정, 다문화가정 등등)라서 사회적약자라서 존중하고 배려할려고, 이해하려고 노력하는 것이죠. 제가 받은 교육의 평범과 님의 평범은 좀 다른 듯.",1
2022-03-07 11:47:51+00:00,"@JegomTeaching 다문화교육 계획은 자료들이 많이 있어요. 학교 실정에 맞게 어느 정도 고쳐서 내시면 되고요. 전년도에 이미 올라와있는 걸 고치시는 게 좋겠네요. 
예전에도 한 번 트윗 썼었는데.
샘께서 맡은 업무를 했던 전임자 이름을 문서등록대장 작년 3월부터 기간별로 검색해 보세요. ^^",1
2022-03-07 11:40:01+00:00,"@JegomTeaching 다문화교육이 선생님의 업무인가요?
선생님의 업무가 아니라면 담당자가 올린 다문화교육계획서에 의거하여
다문화 교육주간에 담당자가 참고자료로 배포한 것을 기반으로 각 학년별로 다문화교육을 실시하면 됩니다.",1
2022-03-07 08:36:48+00:00,@JegomTeaching 다문화..는 교육계획 따로 없는듯 합니다 저도 올해 다문화 업무 받았는데 작년 문서대장 뒤져봐도 안 보이더라고요... 저는 일단 작년 담당쌤한테 내일 여쭤보려고요! 급한거 아니니까 넘 걱정 마세요ㅎㅎ,1
2022-02-24 04:49:48+00:00,"[교육 제4의 길_no.209] 교사의 방학 중 근무지 외 연수는 유지되어야 하는가?
바로가기: https://t.co/Me0exg5Hay
#교육을바꾸는사람들 #학습과학 #기억 #사전지식 #의미 #패턴탐색 #41조연수 #교사전문성 #브리티시콜럼비아 #유아교육과정 #다문화 #지역아동센터 https://t.co/MvW57HBM9A",1
2022-02-22 00:05:39+00:00,"진심 한국의 소수자 교육이 너무 열악하다는게 빡쳐서 매번 힘 빠짐
뭐 알려준다는게 고작
장애인 친구들 놀리지 마세요~ 다문화가정 친구들 놀리지 마세요~
이게 다임 시발 애새끼들이 그걸로 되겠냐고",1
2022-02-21 14:50:31+00:00,"? 와 미친 나 고딩때는 독서토론(특강)할 때 페미니즘 도서가 포함 되어있었는데,,, 1차 페미니즘 도서 2차 가정폭력과 학대, 어린이 관련 도서 3차 가족, 다문화 관련 도서였음... 난 이 특강과 교육을 듣길 잘했고 아주 유익한 시간이었다고 생각하는데..... 세상에....
남자 수석선생님께서 주도하 https://t.co/JL8ebg2c6W",2
2022-02-10 08:09:36+00:00,"⠀
함께하는 유아 눈높이 다문화 이해교육
⠀
- 대구유아교육진흥원, 대구광역시가족센터협회와 업무협약(MOU) 체결 -
⠀
블로그에서 자세하게 알아볼까요?
👉https://t.co/2FS4i7yCxS
⠀
#대구광역시교육청 #대구교육청 #대구시교육청 #유아 #눈높이 #다문화 #이해교육 #다문화교육 #교육",1
2022-02-09 04:41:01+00:00,"📢다문화 아동·청소년의 학교생활을 지원합니다.

가족센터 ☎1577-9337
- 기초학습, 통·번역, 이중언어 소통·활용, 학업·진로상담, 심리상담

가정방문
- 자녀생활, 한국어 교육

*출처: 대한민국 여성가족부 https://t.co/5BGQZBSov6",20
2022-02-08 11:59:58+00:00,"삭막한 세상에 인류애가 필요할 것 같은 트친들에게 푸는 썰

고딩때 친구들이랑 센터에서 다문화 가정 어린이 교육봉사를 토요일마다 했었는데 그때 내가 가르치는 애 말고 다른 남자애가 너무 급하게 와서 내 팔을 잡고 동생이 토했어요!! 하고 소리를 질러서 급하게 손 잡고 가보니까 작은 여자애가",2
2022-02-08 04:19:57+00:00,"📢다문화 아동·청소년의 학교생활을 지원합니다.

가족센터 ☎️1577-9337
- 기초학습, 통·번역, 이중언어 소통·활용, 학업·진로상담, 심리상담

가정방문
- 자녀생활, 한국어 교육

청소년상담 복지센터 ☎️117 ☎️1388
- 정서·심리상담

이주배경 청소년지원센터 ☎️02-733-7587
- 맞춤형진로, 한국어교육 https://t.co/3cadBpYxjH",23
2022-02-07 16:34:27+00:00,근데 솔직히 진짜 솔직히 컨텐츠에 무해하게 노출된 초중학생이 짱깨 발언 무방비하게 하는건 경계할 필요가 있다고 생각하지만 제대로 된 교육받고 자란 성인이 짱깨 발언 한다고 진짜 다문화가정 차별까지 이어서 할까 싶음 물론 차별하는 사람도 있겠지만 그건 짱깨발언 이전에그냥 못배운 사람이고 https://t.co/uCI1vg4mRL,4
2022-02-07 16:10:23+00:00,다문화라는 말에 나쁜 이미지 붙어서 단어 바꾼다는 얘기를 들었는데 이제 슬슬 좋은 이름 짓기에 심력 쓸게 아니고 혐오 정서와 표현 자체를 조심해야한다는 캠페인과 교육을 할때가 아닌가 라는 생각이 들어,200
2022-02-06 15:00:56+00:00,"중국에서 중국동포들이 다문화주의로 존중 안 받고 있지 않냐는 트윗을 봤는데, 신중국 성립 이후 지금까지 소수민족 중 사회, 교육, 경제적으로 가장 높은 위상을 가지고 있는 그룹이 바로 중국동포들입니다. 이들은 매우 체제순응적이라 당국과 척을 질만한 종교, 노동, 민족적 분쟁도 일으키질 않음",4
2022-02-03 03:14:26+00:00,"수원시, 다문화가족 자녀 한국어 학습 방문 교육 지원...대상자 모집@newsvop https://t.co/YUbSDKswc1",8
2022-02-01 10:18:37+00:00,"https://t.co/6dpC8PxQ9s

나 역시 외국인 혐오자에서 현장 노동을 하며 그 인식을 바꿨던 사람으로서, 주장하고 싶은 바는 이거다. 그들에게 내국인과 같은 보상을 할 수 없다면, 하다못해 감사의 감정이라도 가질 수 있도록, 다문화 교육을 필수 교육과정에 포함하고 사람들을 설득해야 한다.",3
2022-01-26 23:08:46+00:00,"지금 저출산 문제의 가장 확실한 해법은 이민국가로의 전환뿐이다

한국은 이제 다인종 다민족 국가가 되어야한다. 또한 국민들에게 다문화정책에 대한 설득 작업이 필요하고, 동시에 교육을 통해 이민자의 자녀들에게 한국인이라는 정체성을 강하게 심어주어 미래 사회갈등 요소를 막을 수 있다.",5
2022-01-23 05:33:13+00:00,올해는중고딩들대상으로멘토링을진행하게됏다...! 작년엔다문화가정초등학생이엇는데... 좀 더 부담스럽고걱정되지만오히려좋아 할수잇다!! 수요일에사전교육받으러가구... 면접개말아서튕기겟다싶엇늠데붙엇다능.. 내가 젤 막내같애 ㅜ,1
2022-01-21 07:42:11+00:00,"@sukyeol__yoon 좌우 적폐청산 꼭 좀 해 주세요.
한반도 역사도 친일 강단사학자들
속아내고 제대로 된 우리역사
찾아주시고, 우리의 미래 교육도
제대로 된 교육정책 펼쳐주시고
다문화사회라는 미명 아래 
우리국민이 역차별 받지 않도록
이주민정책 다시 재검토
바랍니다.
꼭 승리하시어 막산 좀
치워 주셔유 꼭유",3
2022-01-19 04:54:59+00:00,"교사의 잘못이 없다는건 아닌데

학폭문제에 소극적인건

보통 학폭 가해자가 교육고관심층의 자녀=성적 좋아서 좋은대학갈애 였고

조용히 벌점정도로 처리하는것이 교육고관심학부모와 뜻이 맞아떨어진거죠

그런데 다문화가정의 학생이 '순혈'을 건드렸다?

바로 책임의 화살이 학교로 날아오죠 ㅎ",2
2022-01-19 04:34:36+00:00,"교육참여가 높은(속된말로 치맛바람을 부는) 학부모의 자녀들이 학교폭력 가해자일때는 교사가 학폭문제 잘 건들지도 못하다가(물론 교사와 교육청/부의 책임도 큼)

교육참여가 적은, 다문화계층의 자녀가 가해자가 되자 벌떼같이 일어나서 교사는 왜 방관하냐, 교육부는 뭐했냐 소리지르는데",2
2022-01-17 01:56:20+00:00,"국제사회와의 교류, 공존, 차별 철폐, 서로간의 이해는 20세기 말에 이미 유럽과 북미 쪽 에서 당연한 것으로 교육 되어 왔기에 나는 다들 그럴줄 알았어. 그런데 내가 당연히 우리는 공존해야하고, 외국인들의 말을 더 배우고 다문화를 받아들여야해요에서 왜 내가 그것들을 이해해야하느냐 하는",1
2022-01-14 03:20:15+00:00,여가부는 청소년교육 돌봄 다문화 모성보호 조손가정 미혼가정 성범죄 여성안전 정책 다루고 그건 보건복지부 산하로 들어가면 축소될 일들. 특히 여성안전 성범죄 부분은 당장 사라질걸? 왜냐면 가족일이 아니니까^^ 하지만 당장 한국은 아내살인 아들에 의한 어머니 살인 통계조차 없음 https://t.co/1E3od8NQjE,27
2022-01-10 05:46:46+00:00,"대구세계시민교육센터 세계문화체험학습 강사 인력풀 선발

- 다양한 세계 문화 체험을 통해 다문화 감수성을 향상 -

블로그에서 자세히 알아볼까요?
👉https://t.co/bEY0uBpuIs

#대구교육청 #대구시교육청 #대구광역시교육청 #대구세계시민교육센터 #세계문화체험학습 #강사 #선발",1
2022-01-07 03:50:04+00:00,"경기도교육청, 7일부터 ‘2022 다문화 위탁교육기관’ 공모@newsvop https://t.co/HmoxfcIbbU",7
2022-01-04 19:32:10+00:00,"세계시민교육 혹은 다문화이해교육이 절실해지는 사회이다. SNS와 인터넷까페에 자신의 의견을 제시하는 사람들이라면, 반드시 이 교육을 이수한 사람에게만 자격을 부여해주어야 할 필요가 있다. 나의 말과 생각이 누군가를 해치는 살인무기가 될 수 있기 때문이다.",4
2021-12-31 13:21:09+00:00,오니가 자기네 학교는 다문화 교육이 특화되어 있고 다문화 가정 아이들도 많다고 선생님한테 들었대. 다문화 가정에서 온 학생들이 많다는 게 너무 멋지다고 나한테 엄청나게 자랑했다 아주 신나서 어깨가 으쓱으쓱,8
2021-12-24 02:00:00+00:00,"용산구 건강가정 · 다문화가족지원센터 명칭 변경
2022년부터 ‘용산구 가족센터’ 로 불러주세요!

가족센터는 가족 형태나 가족 관계 특성을 고려한 가족교육과 상담,
다문화가족을 위한 한국어교육, 자녀 방문교육 등
다양한 서비스를 제공하고 있습니다.

#용산구 #용산구청 #용산구가족센터 https://t.co/BsZZolv3KT",1
2021-12-20 05:29:49+00:00,"생활기록부 자율활동 특기사항을 입력하면서 드는 생각... 인권, 저작권보호, 도박/약물예방, 응급처치, 재난안전, 스마트폰중독예방, 식품안전/식생활, 다문화, 생명존중, 금융 등 여러분들이 걱정하고 계시는 거의 모든 교육을 학교에서는 매년 다양하게 핵심을 집어 반복적으로 하고 있습니다.",4
2021-12-14 02:02:28+00:00,"@:이런거보지 말고 금감원 교육센터에서 무료배포(온오프라인 둘다)하는 교재를 보세요... 공신력있고 친절해요... 다문화가정을 위한 자료도 있어요.. 제발 봐죠..

비계 멘션 훔쳐오기 https://t.co/QESzwjSh0R",2572
2021-12-06 14:40:33+00:00,"인천교육청,하반기 다문화교육 지역사회협의회 개최 https://t.co/mvzbQWjy5k 
#다문화가족 #다문화학생 #다문화교육 #지역사회 #지역공동체",1
2021-12-06 06:25:42+00:00,"@HannaRaptor @minsumi77 다문화 교육은 결국은 다원주의에 기반을 두는건데
그 이슬람의 좃같은 문화를 워워 다 옳은거라고 수용하라고
당연히 청소년들 돌아버리지...",2
2021-12-06 06:25:11+00:00,"부산교육청, 다문화·탈북가정 학부모 대상 교육공감토크 개최 https://t.co/0ijpTyXrnS 
#부산시교육청 #다문화가정 #탈북가정 #학부모 #교육공감토크 #입학설명회",1
2021-12-06 06:21:25+00:00,"@HannaRaptor @minsumi77 학교에서 다문화 교육하면서 더 지랄 맞아짐
pc교육하면서 좃나 관대한 20대 남자상 꿈꾸었는데 진상 20대 애들 출몰 #두둥
감성팔이,pc팔이... 이건 관두고 전인교육과 합리주의로 돌아가야 된다니깐여
뭔넘의 국어교육이 초-고까정 문장치장 하는것에만 목숨을 거는것만 봐도 망조든거...",2
2021-12-02 07:33:38+00:00,"오늘 진짜 학교에서 인종차별인식?교육이 필요하다는걸 느낌. 내 친구가 다문화 가정인데 졸업앨범 뒤에 들어가는 그림을 친구 몇명이랑 같이 하기로함. 색칠을 하는데 밝은 연주황색으로 통일하자는겨.... 그래서 엥???? 하니까 ""걔도 편한대로 하라고했다.""이러는거야 미친거아니야? 내친구는 갈색",4
2021-12-01 09:03:35+00:00,"미등록 이주아동, 출생등록에 교육지원까지 한다 https://t.co/bKfBhWHRTN
정부가 미등록 이주아동의 출생등록제를 도입하기로 했다. 등록과정에서 공무원이 불법체류 사실을 알게 돼도 국가에 통보의무를 면제하고, 이들도 국내 다문화 학생과 동일한 교육지원을 받는방안도 추진한다.

뭐라고?",2
2021-11-28 12:15:22+00:00,"인천동부교육지원청, 찾아가는 청소년 다문화 이해교실 성료 https://t.co/WhB1Vkmr3J 
#다문화 #다문화교육 #체험형프로그램 #사회적협동조합 #이중언어 #협동조합",1
2021-11-28 10:12:33+00:00,"인천교육청, 다문화교육 정책학교 성과나눔회 실시 https://t.co/sAzJr28zRd 
#인천광역시교육청 #다문화교육 #다문화가정 #문화다양성 #중점학교 #한국어학습",1
2021-11-27 01:11:19+00:00,"""CRT 교육 반대는 다문화, 인권, 세계시민, 비판적 사고력, 다양성 교육을 원하는 교사를 통제하며 반대로 이를 가르치기 원하지 않던 보수적인 백인 교사에겐 백인우월주의와 인종주의의 문제점을 가르치지 않아도 되는 좋은 핑계거리가 된다""(안소현 케네소 주립대학 교수)

https://t.co/25vdu2Qb6f",9
2021-11-18 04:37:17+00:00,공간이 아니라 남학생도 여학생도 페미니즘이란 교육에 납득하고 금전적인 상황과 관계 없이 기회는 균등해야 한다는 말에 동의하고 대가리 좀 크면 다문화 가정이라고 욕하는 애가 개처맞고 그랬음... 이건 공교육이 실패한 게 아니고 학교 밖의 쓰레기들이 공교육을 무시하고 공교육보다 자극적인,2
2021-11-17 09:19:04+00:00,"이주배경청소년지원재단, `미디어 속 다문화` 교육 온라인 개최 - 매일경제 https://t.co/QS3BpUSIHb",1
2021-11-11 23:51:33+00:00,"창체 수업에서 다문화이해 해가지구 영상보는데 
학교에 자리가 없다... 수업에 참여하기 힘들다... 애들이 무관심하다... 이건 다문화 문제기보단 그냥 울나라 교육에 문제인 것 같은데...",1
2021-11-11 03:40:55+00:00,환경 / 비거니즘 / 세계시민교육(다문화) 관련 괜찮은 어린이책 있으면 추천해주세요~,2
2021-11-10 08:10:53+00:00,지방다문화가정지원가는 교수님이 계셨는데 사온 며느리라 도망갈까봐 집에 가둬두는 집이 정말 많다고 하셨다 그 밖에 다양한 학대를 안당하는 집이 더 드물었다고...그 분이 하시는 지원중에 한글교육이 있었는데 한글알면 역시 도망할까봐 한글학교가면 쫒아와서 잡아가는 남편도 종종있었다고...,97
2021-11-10 05:31:02+00:00,이게 왜 다문화를 위한 노력을 곡해하는 트윗으로 오독되는지 이해가 안 간다.. 다문화 존중과 공존을 위해 언어 교육 필요할 수 있지만? 그게 교사의 업무는 아님 가외 활동이 필요하면 체계적으로 지원해주고 보수 더 줘야지 왜 여초직장인 교사들이 또 책임을 더 맡아? https://t.co/UqthUFN0gC,34
2021-11-04 23:22:46+00:00,"한국어하는 사람이 챙기면 되지, 할 것도 아니고 한국어 배우면 되지, 할 것도 아닙니다. 다양한 언어로 구비된 안내문은 한국어 교육지원과 함께 가야 하는 문제입니다. 그리고 솔직히 말씀드리자면 지방 학교는 선생님이 해당 국가의 언어를 따로 배울 정도로 다문화 가정 학생들이 많은거구요ㅎㅎ…",2
2021-11-04 16:53:42+00:00,"지금 교사든 아니든 기간제의 정규직 전환, 비 교대-사범대 출신의 교육직 추가 채용에는 오니쨩들이 '명백히 상대적 절대적 약자인' 다문화가정 아이-엄마보다 교사에 이입하고 있으면 뭐 뻔한 이야기지 다른 맥락적 해석이 뭐가 가능이나 하다냐? 그게 선민의식이고 역겹다는 거다냐.",3
2021-11-04 16:50:28+00:00,"인용이나 원트 반응들 보면 '애비가 못난 걸 왜 교사가 독박써야 하냐'는데, 그러니까 교육예산 더 받아서 기간제 교사 정규직 전환하고, 행정직들 정규직 전환하고 추가로 뽑고, 저런 다문화 지원 전문가도 교육공무원으로 뽑아야지 '그짓을 왜 하게 하냐'면 한참 맥락을 잘못읽은 거 아니다냐? https://t.co/qHXFQcT5ZN",18
2021-11-04 14:15:23+00:00,"편협하다. 다문화가정은 무조건 엄마가 외국인일 거란 생각.
한글 교육 지원도 이루어져야 하지만, 모두 한글에 금방 능숙해지는 건 아니잖아. 선생님은 '배려'라는 걸 하신 거야.
(아,저 이모지.) https://t.co/g57wJuport",7
2021-11-04 12:21:10+00:00,멀리 갈 것도 없이 경기도 안산만 보더라도 저렇지. 이제는 피할 수 없는 흐름이고 엄마의 모국어를 가르치다니 학교가 제법 다문화교육에 대해 고민을 많이 했구나.,1
2021-11-04 09:49:18+00:00,"경상남도다문화교육박람회 &lt;국립김해박물관&gt; 부스로 초대합니다~
다양한 선물도 받고 이벤트도 참여해 보세요.
그럼 가야로 재미있는 여행을 떠나볼까요!

ㅇ기간: 11.5.(금) 10:00~18:00
          11.6.(토) 10:00~17:00
ㅇ장소: 경남 마산로봇랜드 컨벤션센터
ㅇ입장료:무료 https://t.co/i8ZWSmFa7y",4
2021-11-04 04:51:01+00:00,이거 그리고 애들이 어린 마음에 다문화(비한국어 모어) 보호자가 쓰는 언어=학교에서도 안내 안 해주는 언어=자기네 사회에서 필요 없는 언어로 생각하게 돼서 상처받거나 그 보호자랑 소통을 안 하려고 하거나 하는 경우 꽤 빈번하게 있다고 들음..이 맥락에서 다문화가정 계승어교육도 꼭 필요해요 https://t.co/mlx5VjvuU9,86
2021-11-04 01:26:59+00:00,"한글 가정통신문만 나가게 되면 한국어에 미숙한 외국인 배우자를 지방 사회와 교육에서 더욱 소외시키는 결과가 될 수 있습니다. 여성 외국인 - 한국인 남편의 다문화 결혼이 흔하지만 그 반대의 경우도 존재하고, 외국인 부모의 자녀교육에 대한 권리 측면에서도 다양한 언어의 안내문은 필요합니다. https://t.co/KZzcjw4MrM",405
2021-11-03 18:03:13+00:00,다문화 가정을 한국인 남자 외국인 여자로 스테레오타입화 해버리고 그걸 400명 넘는 사람들이 알티한게...ㅋㅋㅋㅋ 원트에서 왜 다양성교육이 중요하다했는지를 잘 보여줌,36
2021-11-03 15:26:56+00:00,"'오세훈 인강' 가입률 6.2%…”계속 듣는 학생 별로 없어요""  https://t.co/R9dSnoCRQc

다른 교육 예산 다 깎고, 더 투자하겠다는게 사교육기관/인강회사들 돈 벌게 해주는 ‘서울런’. 저소득층 학교밖 다문화 학생들을 위한 무료인강이라지만, 학습이 지속될 수 있는 방법을 같이 제공 못하면 무용. https://t.co/sb4BMuis9H",23
2021-11-03 06:59:11+00:00,현실이 이런데 다문화사회 교육 대체 어디에 있는가,1
2021-11-01 06:39:40+00:00,"사방에 한글이나 한국어 대신 중국어 안내문 걸리고, 
학교에선 조선족 아즴마들이 자기 애한테 중국인으로서의 정체성 망가진다며 태극기 교육 시키는 거 반대하고.. 
이젠 동남아 언어들까지 가세.. 
이러면 대한민국이 버티겠나? 

다문화(?) 현상을 인정해야 한다지만 인정 이퀄 용인은 아니다.",3
2021-10-29 19:32:21+00:00,"@HabiHolic @cocorich0202 똑같이 청소년을 대상으로 해도 교육과 복지는 다르고, 제도권 교육 밖에 있는 청소년들에 대한 교육 또한 여가부에서 담당합니다. 그리고 여성가족부에서 하는 정책이 얼마나 많은데요. 아동과 청소년, 이주여성, 다문화가정에 대한 보호와 지원 전부 여가부에서 합니다. 다른 부처 일이",2
2021-10-28 09:49:48+00:00,"다문화 가정과 비다문화 가정 학부모가 함께 하는 테라피(Therapy)교육 참가자 모집

- 동부 다문화 학부모 통합 테라피 특색교육 -

블로그에서 자세히 알아볼까요?
▶https://t.co/l7znNnzJuN

#대구교육청 #대구시교육청 #대구광역시교육청 #다문화가정 #비다문화가정 #테라피 #교육 #참가자 #모집",1
2021-10-27 07:59:14+00:00,"충북국제교육원 다문화교육지원센터, 교·원장 대상 직무연수 진행  / 브레이크뉴스  https://t.co/MF5cgeBO0m",1
2021-10-26 16:58:54+00:00,"김인하 과지 커미션 안 받을래?
다문화 교육에 대한 레포트로",1
2021-10-18 14:32:52+00:00,그리고 여가부 중심으로 농촌의 다문화 연구가 굉장히 많이 되고있고 교육부 차원에서 교육지원이 있는데 트위터에서 터지는 건 단발성 기사가 주류로 소비되는 중. 단면은 늘 깔끔하게 엉망이죠.,6
2021-10-14 10:39:32+00:00,오늘 다문화가정 교육하는데 버노니 나왓어,3
2021-10-05 01:05:28+00:00,"&lt;(다문화 교육_학부모모집) 다함께 성장하는 민주시민 챌린지&gt;
https://t.co/3oSeUefQGF https://t.co/3qO2JwmI67",1
2021-10-05 01:00:47+00:00,"&lt;경기도, 경기도평생교육진흥원 (다문화교육_학생모집) 민주야, 시민아&gt; 

☞ 교육신청:
https://t.co/J7QWHdcnVz

https://t.co/qAAdErd2oR https://t.co/vZdXVDbsnH",2
2021-10-05 00:54:26+00:00,"&lt;경기도 평진원, 다문화 가정 학생·학부모 대상 민주시민교육 프로그램 참가자 모집&gt; 
경기도와 경기도평생교육진흥원은 민주시민교육 프로그램에 참여할 경기도 거주 다문화 가정 학생과 학부모를 10월 13일까지 모집합니다. 
출처 : 이코노뉴스(https://t.co/x3wnW7GrCW)https://t.co/3dtktvKBlZ https://t.co/3jP8BrDEtm",4
2021-09-29 09:37:30+00:00,"징쥔하이(景俊海) 중국 공산당 지린성 위원회 서기: 우리는 서로 다른 문명을 서로 학습하고 서로 본보기로 삼는 교량을 가설하여, 교육, 과학 기술, 스포츠, 빙설 피서 레저 관광 등 분야의 협력을 심도 있게 전개하여, 다문화 교류의 융합을 실현하고자 한다. https://t.co/NQKfllPRZL",1
2021-09-29 04:10:43+00:00,"@sooldog83 개쎽시하게 손보고 있음. '다문화 장병들을 하나의 국군으로 수용하고 정체화하는 과정은 국군의 전투력을 구성하는 정신전력 강화 차원에서 핵심적인 일이 될 것이다.' '문화예술은 군 내부의 교육/결속 차원에서나, 사회에서의 군의 긍정적인 이미지 제고 차원에서나 군의 주요 정신전력 자원이다.'",2
2021-09-27 22:46:51+00:00,"&lt;(다문화 교육_학부모모집) 다함께 성장하는 민주시민 챌린지&gt;
경기도 다문화 가정의 학부모를 대상으로 진행하는 '다함께 성장하는 민주시민 챌린지' 교육은 온라인(ZOOM)으로 운영합니다.
✅ 10월 16일, 23일 10시~13시로 총 6시간 수업 진행
https://t.co/1FNxkfe2Ol https://t.co/fvIkZEtGVe",1
2021-09-24 11:56:26+00:00,"@mureehan 교포n세 NJ에게 이민자의 후손으로서 본 샹치가 어땠는지 '페이스북'에 감상문을 써달라고 하고 싶네요
또한 다문화 속 이미 뿌리가 모호해진 동양인으로서 자녀에게 어떤 교육관을 심어주고 싶은지도",2
2021-09-22 13:25:35+00:00,"@S2x115 ㅅㅂ 감동의 편지 읽다가 아기인민군ㅜ 역쉬 요즘 애덜은 다문화교육 잘되어잇네
고마워용 하트하트",2
2021-09-18 13:09:40+00:00,"한국 정상가족이데올로기 이제는 바꿔야지
백번 타당한 민원이다. 
대충 정체성과 뿌리 운운하며 교육적인 숙제인 척 하는데 한부모가정,다문화가정은 할 수 없는 활동이며 이들의 정체성은 지워버린다. 이들의 뿌리는 없는것처럼, 너는 이 사회에서 별난 돌연변이임을 아이 스스로 느끼게하는 활동. https://t.co/N4SDVtJX3a",6
2021-09-18 05:52:14+00:00,"자기 뿌리가 정체성 정립에 중요하니 족보 교육 하는 게 맞단 의견도 나오는데 여러 문화권에서 온 가족구성원을 지녔거나 이민자 가정이거나 사회 자체가 다민족 다문화 사회라면 모를까 오랫동안 단일민족 신화와 한국 문화 동화, 정상가족과 혈연 등에 환장해온 한국에서 그놈의 뿌리 운운은",1
2021-09-18 03:57:36+00:00,뿌리 강조하는 교육현장 너무 유해하다 지방에선 다문화 배경인 아동들이 점점 늘어가는데 언제까지 이런….혈통을 중심으로 하는 구습 가르칠건지….몇대손 이런거 의미도없어 다들 족보 솔찬히 샀을텐데 https://t.co/dRBjffjPlZ,32
2021-09-17 16:00:18+00:00,"한부모가정, 이혼가정, 재혼가정,다문화가정, 입양가정, 이민가정,그리고 보육원 아이들까지 현존하는 모든 다양한 가족 형태를 모조리 무시하고 상처주는 교육이다..
게다가 무려 2021년에 시조와 00씨 00손을 강조하며 부성 가부장제를 견고히하고 엄마성을 따르며 외가를 따르는 가능성도 개무시 https://t.co/Gsee0Ln12Y",347
2021-09-11 03:12:28+00:00,지금이 마지막 기회다 한국인들아. 빨리 여혐문화 시정하고 다문화에 대한 적응과 수용을 필수교육 과정에 넣으라고 https://t.co/9Pf3zhF38E,8
2021-09-09 11:51:47+00:00,"[특별한 후원]
에브리마인드@everymindhome 에서 &lt;다문화 및 사회정의 상담을 위한 상담자교육&gt; 중 2강과 3강 수익금 일부를 한국성폭력상담소와 부설 성폭력피해자보호시설 열림터에 후원해주셨습니다.

차별과 배제 없는 세상을 위해 상담소와 열림터 모두 힘껏 뛰겠습니다. 감사합니다💜 https://t.co/vJgjFgBSpi",6
2021-09-05 02:19:39+00:00,"방문교육지도사, '주휴·연차·초과근로수당' 지급 소송 승소 #방문교육지도사 #다문화 https://t.co/NItn2njy7d 송하성 기자",3
2021-09-04 15:49:07+00:00,나도 나도 자랑해야지. 방통대 교육학과 졸업함. 논문도 씀. 다문화 교육에 대해서..크하하하하하하하하하하.,2
2021-09-01 07:31:23+00:00,"이런 거 초등학교에서 가르쳐야 한다는 것은 이미 거의 가르치고 있는 경우가 많습니다 우리가 배우지 못한 것들도 배워요 미디어 독해, sns나 유튜브 같은 매체를 이용할 때 주의점, 다문화 관련 교육, 차별금지 교육 등등요",22
2021-08-28 13:59:43+00:00,"호쿠토진심
다문화교육시간에
전통의상체험하는고등학생같아",4
2021-08-26 12:27:10+00:00,"@historicus2021 몇몇 자료를 찾아보니, 초등교육단계에서의 교육이 정말 중요하단 생각도 듭니다. 물론 '다문화 김치 만들기' 같은 이상한 기획안을 만드는 것도 하지 말아야겠지만... 그나마 학생들의 출신국이 균질하면 낫지만, 정치적으로 갈등관계인 외국계 학생들이 만나면 정말 괴로울 수 있겠단 생각이 듭니다.",2
2021-08-23 09:30:00+00:00,"가까운 어린이집 3~5곳이🏘️
아이를 함께 키우는 #서울형_공유어린이집!
※ 8개 자치구, 14개 공동체(58개 어린이집) 선정
※ 내년 전 자치구로 확대 계획

☝️오늘(8.23)부터 생태친화프로그램, 간식융합교육, 다문화 교육 등 각 공동체마다 기획한 프로그램들을 시작합니다!
🔎https://t.co/dADLzNFRw3 https://t.co/vv8a5z6yj1",14
2021-08-22 02:32:39+00:00,"흠... 우리 정부는 OK 할것같음
그러면서 북한에 대한 인도적 지원도 함께하자 하겠지...
만약 여기로 다문화 교육해야해서 교사지원하라하면 가야겠다....
이들의 PTSD지원과 한국사회 적응을 돕는건 공직자로써 해야지... https://t.co/W1ZdzvOVgf",13
