지역,title,target
노원구,[북스타트힐링여행]아이들의 상상력을 키운다,성인
노원구,"부모에게도 교육이 필요한 시대!_[3강] 부모와 자녀의 행복한 소통, 가정에서 기르는 문해력",성인
노원구,부모에게도 교육이 필요한 시대!_[2강] 부모와 아이 중 한 사람은 어른이어야 한다.,성인
노원구,부모에게도 교육이 필요한 시대!_[1강] 아이의 뇌에 어떤 스토리를 심을 것인가?,성인
노원구,북스타트 기획 특강_전문가와 함께 하는 육아로드맵_3강 육아를 위한 그림책 읽는 방법 신청,성인
노원구,북스타트 기획 특강_전문가와 함께 하는 육아로드맵_2강 꿈꾸는 아이의 그림책 놀이 신청,성인
노원구,학교 적응부터 온라인수업까지_예비초 학부모교육,성인
노원구,아동학대예방교육_우리가 바꿀게!,성인
노원구,마음을 움직이는 대화,성인
노원구,[개관10주년] 휴먼북과의 대화 <휴먼북이 만난 사람>,전연령
노원구,[개관10주년] 온라인 고민부엉 ,전연령
노원구,<소소하지만 특별한 사람책 이야기 전시회> 도슨트 (3차) / 12월 5일 (11시-12시),전연령
노원구,<소소하지만 특별한 사람책 이야기 전시회> 도슨트 (1차) / 12월 4일 (11시-12시),전연령
노원구,<소소하지만 특별한 사람책 이야기 전시회> 도슨트 (2차) / 12월 4일 (2시-3시),전연령
노원구,<소소하지만 특별한 사람이야기 전시회> 주민이야기(사람책) 모집 ,성인
노원구,<소소하지만 특별한 사람이야기 전시회> 예술인 모집 ,성인
노원구,<소소하지만 특별한 사람책 이야기 전시회> *오픈식* ,전연령
노원구,일삶센터 청년들과 함께하는 휴먼북과의 대화,성인
노원구,휴먼북초대석-작심삼월(作心三月),전연령
노원구,온라인 마음우체통 : 고민부엉,전연령
노원구,2022년 불암도서관 어르신 리터러시 교육 보드야놀자,성인
노원구,[10월] 리딩퍼실리테이터 양성 교육 과정,성인
노원구,"[9월] 랜선 낭독회 “소리나는 독서, 소리듣는 독서”",성인
노원구,[9월]자원봉사자 사전 교육,전연령
노원구,[7월] 2022년 뮤지컬 인문학 프로그램 “좌석 대신 도서관”,성인
노원구,[7월] 그림책 특강 ,성인
노원구,"[5월] 지금, 나를 채우는 문장들",성인
노원구,[1교시]마니마니 아저씨 키즈쇼_Magical BURAM‘s Mas,전연령
노원구,[12월] 불암도서관 독서동아리 대상 다.독.임(다시.독서.모임) 프로그램,성인
노원구,2인 2색 온라인 작가와의 만남 (이임숙작가),성인
노원구,2인 2색 온라인 작가와의 만남 (임윤희 작가),성인
노원구,[11월][노원구립도서관 공론의 장] “수다만남 환경만담”,전연령
노원구,[10월] 리딩퍼실리테이터 교육,전연령
노원구,[10월] 2021 불암도서관 성인인문학 가을 강좌 (드라마&다큐),성인
노원구,[9월]  온라인 뮤지컬<미녀와야수> ,전연령
노원구,[7월]앙리마티스- 벌거숭이 임금님 공연 음악회,전연령
노원구,"성인인문학-오페라, 삶의 노래여!",성인
노원구,"[4월] 불암도서관 특별프로그램 ""책과 함께""",성인
노원구,[4월] 허유정작가와의 만남,전연령
광진구,[한 주제로 함께 읽기] <책들의 부엌> 김지혜 작가 북토크,전연령
광진구,[팹라이브러리] 장비사용안전교육(9/24),전연령
광진구,[팹라이브러리] 장비사용안전교육(9/17),전연령
광진구,[미디어창작관] 9월: OBS를 활용한 책 소개 영상 제작,성인
광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 8월 노명우 교수>,전연령
광진구,[오프라인] 광진정보도서관 작가와의 만남 <일생도서관: 8월 노명우 교수>,전연령
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집,성인
광진구,[팹라이브러리]에서 놀자! 진공성형기를 활용한 석고방향제 만들기! (8/25~8/26),전연령
광진구,[팹라이브러리] 장비사용안전교육(8/27),전연령
광진구,[팹라이브러리] 장비사용안전교육(8/13),전연령
광진구,8월 문화가 있는 수요일 웹툰 창작 체험: 덕질툰 그리기,전연령
광진구,2022년 도서관 지혜학교,성인
광진구,[미디어창작공간] 8월: OBS를 활용한 영화 리뷰 영상 제작,성인
광진구,[광진-오프라인] 시니어 스마트폰 활용 교육지도사 양성과정,성인
광진구,[팹라이브러리]  3D모델링 피규어 만들기 (퓨전360+3D프린터),성인
광진구,[오프라인] 광진정보도서관 작가와의 만남 <일생도서관: 7월 홍인혜(LUNA) 작가>,전연령
광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 7월 홍인혜(LUNA) 작가>,전연령
광진구,재공지 [광진-온라인] 정여울의 글쓰기 수업 -2022년 주민참여인문학 Ⅱ,전연령
광진구,[광진-온라인] 우리 각자의 미술관 -2022년 주민참여인문학 Ⅰ,전연령
광진구,7월 문화가 있는 수요일 웹툰 창작 체험: 꿈툰 그리기,전연령
광진구,[온라인] <2022년 광진구 독서동아리 사업설명회>,성인
광진구,[미디어창작공간] 7월: OBS를 활용한 취미&여행지 소개 영상 만들기,성인
광진구,[팹라이브러리] 장비사용안전교육(7/23),전연령
광진구,[팹라이브러리] 장비사용안전교육(7/9),전연령
광진구,[대면]2022년 광진정보도서관 북스타트 자원활동가 모집 및 양성교육 (총 6회),성인
광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 6월 오세란 청소년문학평론가>,전연령
광진구,"자양한강도서관 2022 북스타트프로그램 '그림책으로 맘 준비, 맘 돌봄!'(대면)",전연령
광진구,업사이클로 만나는 그림책(성인)(2022년 광진정보도서관 교육문화프로그램 2차),성인
광진구,"[팹라이브러리]에서 놀자! 밴딩 패턴을 이용한 MDF 꼬마상자 만들기 (퓨전360 & 레이저 커팅기) [6/17, 6/24 _ 총 2회차] ",전연령
광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 6월 김민형 교수>,전연령
광진구,[팹라이브러리] 장비사용안전교육(6/25),전연령
광진구,[팹라이브러리] 장비사용안전교육(6/11),전연령
광진구,6월 문화가 있는 수요일 웹툰 창작 체험: 사파리 여행툰 그리기,전연령
광진구,[팹라이브러리] 매월(6월) 마지막 주 문화가 있는 수요일 <나만의 우드버닝 작품만들기> ,전연령
광진구,[온라인]2022 광진정보도서관 일상에서 만나는 인문학 <난처한 동양미술 이야기>,전연령
광진구,사진 읽어주는 도서관: 스마트폰으로 사진 잘 찍기(성인)(2022년 광진정보도서관 교육문화프로그램 2차),성인
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집,성인
광진구,한 주제로 함께 읽기 서포터즈 모집,전연령
광진구,[오프라인] 뮤키디오 콘서트<오늘의 난 미지근하게 축제>,성인
광진구,[중곡 온라인]  이남옥 교수 특강 <가족: 가장 가까이에 나와 닮은 타인들> 행복한 가족은 무엇이 다를까,전연령
광진구,[온라인] 2022 광진정보도서관 트렌디 인문학 <미래를 읽는 경제아카데미>,전연령
광진구,[온라인] '한강 문학 살롱' 김남희 작가와의 만남,전연령
광진구,[미디어창작공간] 5월: OBS를 활용한 책 소개 영상 제작,성인
광진구,[온라인] 광진정보도서관 작가와의 만남 <일생도서관: 5월 김범준 작가> ,전연령
광진구,[오프라인] 광진정보도서관 작가와의 만남 <일생도서관: 5월 김범준 작가> ,전연령
광진구,5월 문화가 있는 수요일 웹툰 창작 체험: 가족 일상툰 그리기,전연령
광진구,[온라인] 2022년 자양한강도서관 한가람인문학(1) <클래식은 처음이라>,전연령
광진구,[팹라이브러리] 매월(5월) 마지막 문화가 있는 수요일 <유니맷으로 나만의 우든샤프 만들기> [5/25],성인
광진구,[팹라이브러리] 장비사용안전교육(5/28),전연령
광진구,[팹라이브러리] 장비사용안전교육(5/14),전연령
광진구,광진정보도서관 실버이야기교실 14기 참여자 모집,성인
광진구,"[온라인_중곡]도서관 인문학 콘서트 김누리, 김찬호, 최샛별 특강 (통합 신청)",전연령
광진구,[팹라이브러리] 원데이클래스 : HANDMADE 나만의 '가죽키링+책갈피',전연령
광진구,[팹라이브러리] 4월 매월 마지막 문화가 있는 수요일 < 나만의 컬러 스티커 만들기 > [4/27],전연령
광진구,"[팹라이브러리]에서 놀자! DIY 공중부양모빌만들기 (퓨전360) [4/8, 4/15 2회차] ",전연령
광진구,[미디어창작공간] 4월: OBS를 활용한 영화 리뷰 영상 제작,성인
광진구,4월 문화가 있는 수요일 웹툰 창작 체험: 디저트의 세계,전연령
광진구,[온라인_중곡] 도서 평론가 이권우의 책 읽기 특강 “삶을 바꾸는 독서 : 인공지능 시대의 책 읽기”,성인
광진구,2022 광진정보도서관 부모교육 <내가 모르는 내 아이 마음 알아보기>,전연령
광진구,2022 광진정보도서관 일상에서 만나는 인문학 《역사와 문화를 통해 배우는 동유럽》,전연령
광진구,[팹라이브러리] 나만의 제페토 월드 만들기<메타버스체험>,전연령
광진구,[팹라이브러리] 장비사용교육(4/23),전연령
광진구,[팹라이브러리] 장비사용교육(4/9),전연령
광진구,2022년 광진정보도서관 실버독서회 참여자 모집,성인
광진구,"광진정보도서관 ""시니어 자서전""쓰기 참여자 모집 안내",성인
광진구,[미디어창작공간] 3월: 크로마키와 OBS 기초활용,성인
광진구,2022 광진정보도서관 일상에서 만나는 인문학 「열녀전(列女傳)의 여인들」,성인
광진구,[팹라이브러리] 3월 매월 마지막 문화가 있는 수요일 < 3D펜 do it together! >,전연령
광진구,[팹라이브러리]에서 놀자! 나만의 퍼즐 만들기(레이저커팅기)[3/25] ,전연령
광진구,[팹라이브러리]에서 놀자! 나만의 퍼즐 만들기(레이저커팅기)[3/11] ,전연령
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집 (온라인),성인
광진구,3월 문화가 있는 수요일 웹툰 창작 체험: 익숙한 소재로 엉뚱한 상상하기,전연령
광진구,[팹라이브러리] 장비사용교육(3/26),전연령
광진구,[팹라이브러리] 장비사용교육(3/12),전연령
광진구,"도서관, 일상을 기록하다(스마트폰 카메라로 일상 사진찍기)",성인
광진구,2022 광진정보도서관 도시농업학교,전연령
광진구,[메이커-작업] 성인창작(3D프린터운용기능사 실기공략반/Fusion360) 참가자 모집,성인
광진구,[팹라이브러리]에서 놀자! 3D프린터 + 리쏘페인 나만의 무드등 만들기 (2/25),전연령
광진구,[팹라이브러리]에서 놀자! 3D프린터 + 리쏘페인 나만의 무드등 만들기 (2/11),전연령
광진구,[팹라이브러리] 장비사용안전교육(2/26),전연령
광진구,[팹라이브러리] 장비사용안전교육(2/12),전연령
광진구,"2월 문화가 있는 수요일: 웹툰 창작 체험, 나만의 마우스 패드 만들기",전연령
광진구,(그림책과 함께하는) 반려식물 키우기 교실(성인),성인
광진구,[메이커-작업] 성인창작 <2022 그림책과 오토마타>,전연령
광진구,독서동아리 리더보수교육-동아리 리스타트,성인
광진구,"[팹라이브러리]에서 놀자! 3D프린터 + 매쉬믹서 (1/21, 1/28 2회차)",전연령
광진구,[팹라이브러리] 3D프린터 공방창업 1일특강,성인
광진구,[팹라이브러리] 1월 < 토퍼(Topper) > 체험  프로그램,전연령
광진구,[팹라이브러리] 장비사용교육(1/29),전연령
광진구,[팹라이브러리] 장비사용교육(1/22),전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험 1월 ,전연령
광진구,[클래식 공연]  클래식 기타로 만나는 가족이야기,전연령
광진구,(그림책과 함께하는) 반려식물 키우기-원데이클래스(12/27),성인
광진구,(그림책과 함께하는) 반려식물 키우기-원데이클래스(12/20),성인
광진구,(그림책과 함께하는) 반려식물 키우기-원데이클래스(12/13),성인
광진구,(그림책과 함께하는) 반려식물 키우기-원데이클래스(12/6),성인
광진구,도서관에서 메이커되기 - 웹툰활동으로 메이커 되기,성인
광진구,도서관에서 메이커 되기 - 공예활동(가죽공예)으로 메이커 되기 2,성인
광진구,도서관에서 메이커되기 - 공예활동(가죽공예)으로 메이커 되기 1,성인
광진구,도서관에서 메이커 되기 - 페이퍼커팅기로 메이커 되기,성인
광진구,[서울북스타트 부모교육4] 어린이는 자유놀이를 찾아가는 위대한 탐험가,전연령
광진구,도서관에서 메이커되기- 재봉틀로 메이커 되기 2,성인
광진구,도서관에서 메이커되기-재봉틀로 메이커 되기 1,성인
광진구,팹 라이브러리에서 놀자!(크리스마스 오너먼트 만들기 편),전연령
광진구,팹라이브러리 12월 <3D펜으로 새해카드 만들기 > 체험 프로그램,전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험 12월,전연령
광진구,팹 라이브러리 장비사용교육(12/18),전연령
광진구,팹 라이브러리 장비사용교육(12/4),전연령
광진구,[온라인] '한강 문학 살롱' <긴긴밤> 루리 작가와의 만남,전연령
광진구,예술로 보는 고대 이집트 신화(온라인 강의),전연령
광진구,"한가람 인문학: 우리, 둘러보기(환경문제)",전연령
광진구,"한가람 인문학: 우리, 둘러보기(페미니즘)",전연령
광진구,낭만살롱; 클래식이 알고 싶다(온라인 강의),전연령
광진구,[온라인] '한강 문학 살롱' 이석원 작가와의 만남,전연령
광진구,[메이커-교육] 성인 단편 영화 제작 프로그램 수강생 모집,성인
광진구, [중곡 온라인] '2021년 공공도서관 문화가 있는 날' 11월  온라인 비대면 공연 관람 신청,전연령
광진구,[중곡 온라인] 인문학 프로그램  [가족의 두 얼굴: 사랑하지만 상처도 주고 받는 가족의 인문학 ],성인
광진구,세계화의 역사와 전망(온라인 강의),전연령
광진구,[서울북스타트 부모교육3] 아이와 나를 연결하는 그림과 언어,전연령
광진구,[메이커-교육] 세종대학교x광진정보도서관 영상편집(파워디렉터) 교육,성인
광진구,"팹 라이브러리에서 놀자! DIY 공중부양모빌만들기 중급편(퓨전360) 11/19, 11/26",전연령
광진구,팹 라이브러리에서 놀자! DIY 공중부양모빌만들기 초급편(틴커캐드) 11/13,전연령
광진구,2021 한 도서관 한 책 읽기 - (집에서 즐기는) 우리 가족 독서 반상회 (키트 배부 및 가정 내 토론 활동),전연령
광진구,팹 라이브러리 장비사용교육(11/20),전연령
광진구,팹 라이브러리 장비사용교육(11/6),전연령
광진구,팹라이브러리 11월 < 우드버닝  Do It Together! > 체험 프로그램,전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험 11월,전연령
광진구,당신의 밥상이 남긴 탄소발자국(ZOOM 온라인 강의),전연령
광진구,"괴물박사, 곽재식 작가와의 만남(광진정보도서관 작가와의 만남, 만남의 광장 4분기)",전연령
광진구,2021 한 도서관 한 책 읽기 '<페인트> 이희영 작가와의 만남' 모집안내,전연령
광진구,2021 한 도서관 한 책 읽기 [미디어로 텍스트 읽기] 모집 안내 ,전연령
광진구,[서울북스타트 부모교육2] 인공지능 시대를 맞이한 새로운 그림책 교육과 이해 ,성인
광진구,문화의 달 특강 <법의학자 유성호 교수: 법의학자의 관점에서 본 삶과 죽음> ,전연령
광진구,낭만살롱; 클래식이 알고 싶다(ZOOM 온라인 강의),전연령
광진구,미술 경험치를 쌓는 중입니다(ZOOM 온라인 강의),전연령
광진구,'한강 문학 살롱' 김원영 변호사와의 만남,전연령
광진구, 문화의 달 특강 <심리학자 허지원 교수: 우린 아직 코로나를 모른다>,전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험 10월,전연령
광진구,팹 라이브러리에서 놀자!(페이퍼&레이저커팅기 편),전연령
광진구,팹라이브러리 10월 < 3D펜  Do It Together! > 매마수 체험 프로그램,전연령
광진구,[메이커-작업] 성인창작 < 증강현실(ar) 동화책 만들기 >,전연령
광진구,팹 라이브러리 장비사용교육(10/30),전연령
광진구,팹 라이브러리 장비사용교육(10/16),전연령
광진구,[부모교육 아카데미 1 - 도서관에서 박물관 읽기] 참여자 모집,성인
광진구,"[반려식물 키우기 프로그램-식물, 당신의 친구가 되다] 신청자 모집안내",성인
광진구,'한강 문학 살롱' 신형철 평론가와의 만남(ZOOM 온라인),전연령
광진구,"[자양]자양도서관 독서의 달 그림책 특강 <그림책, 영화> ",성인
광진구," <팹 라이브러리에서 놀자!_3D프린터 & 진공성형기 편(9/10, 9/17, 9/24)>",전연령
광진구,팹라이브러리 9월 <3D펜 Do It Together!> 체험 프로그램,전연령
광진구,[메이커-작업] [추가모집 마감] 성인창작(3D모델링으로 피규어 만들기/Fusion360) 팹라이브러리 프로그램 참가자 모집,전연령
광진구,자양한강도서관 독서의 달 특강 <마음과 생각을 키우는 놀이독서법> ,전연령
광진구,"독서의 달 특강: 고미숙 <글쓰기, 그 통쾌함에 대하여>(ZOOM 온라인)",전연령
광진구,팹 라이브러리 장비사용교육(9/25),전연령
광진구,팹 라이브러리 장비사용교육(9/11),전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험 9월,전연령
광진구,[중곡]9월 독서의 달 특별 프로그램 한복희 작가님와의 만남 [가정에서 하는 내 아이의 독서 교육],성인
광진구,[중곡]교양인을 위한 인문학 콘서트 [밥상 위의 인문학],성인
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집 (온라인),성인
광진구,'한강 문학 살롱' 이다혜 작가와의 만남(ZOOM 온라인),전연령
광진구,한가람 인문학: 도서관에서 철학하기 심화과정(김효영 연구원/ZOOM 온라인),전연령
광진구,한가람 인문학: 도서관에서 철학하기 기초과정(이진경 작가/ZOOM 온라인),전연령
광진구,[메이커-작업] 성인창작(3D모델링으로 피규어 만들기/Fusion360) 팹라이브러리 프로그램 참가자 모집,성인
광진구,팹 라이브러리 장비사용교육(8/28),전연령
광진구,팹 라이브러리 장비사용교육(8/14),전연령
광진구,"<팹 라이브러리에서 놀자!_리쏘페인 3D프린터편(8/13, 8/20, 8/27)>",전연령
광진구,이금이 소설가와의 만남(자양한강도서관 한강 문학 살롱) ZOOM 온라인 강의,전연령
광진구,조선시대 지식인의 북경로드; 연행(燕行) - ZOOM 온라인 강의,성인
광진구,"'마녀엄마','마녀체력' 이영미 작가와의 만남(광진정보도서관 저자와의 만남: 만남의 광장)",전연령
광진구,장바구니 인문학(ZOOM 온라인 강의),전연령
광진구,"[중곡][7~8월 인문학 특강] 반려 동물의 모든 것, 반려 동물의 인문학",성인
광진구,"팹 라이브러리에서 놀자!_매쉬믹서 3D프린터편(7/9, 7/16, 7/23 3회)",전연령
광진구,팹라이브러리 7월 <바다캔들 만들기  Do It Together! > 체험,전연령
광진구,팹 라이브러리 장비사용교육(7/24),전연령
광진구,팹 라이브러리 장비사용교육(7/10),전연령
광진구,문화가 있는 수요일: 7월 웹툰 창작 체험 '익숙한 소재로 엉뚱한 상상하기',전연령
광진구,2021 길 위의 인문학 <물길 따라 걷는 한강인문학> 참여자 모집,성인
광진구,슬기로운 취준생활 3 _ 경력단절 여성 내일 이음 프로그램,성인
광진구,'한강 문학 살롱' 황인찬 시인과의 만남(ZOOM 온라인),전연령
광진구,[메이커-교육] 우리 가족만의 드론 만들기,전연령
광진구,다문화가정 여성을 위한 <다문화 동화 강사단 양성반> ,성인
광진구,미지의 세계를 찾아가는 고고학(ZOOM 온라인 강의),전연령
광진구,[메이커-체험] 팹라이브러리 '3D펜으로 쉽게 만드는 나만의 그립톡',전연령
광진구,[메이커-작업] 성인창작 <오토마타와 아두이노>,성인
광진구,"팹 라이브러리에서 놀자!_매쉬믹서 3D프린터편(6/13,6/20 2회차)",전연령
광진구,"팹 라이브러리에서 놀자!_매쉬믹서 3D프린터편(6/11,6/18 2회차)",전연령
광진구,[메이커-작업]내 손으로 직접 만드는 '나만의 가죽 키링&책갈피' ,전연령
광진구,팹라이브러리 6월 < 우드버닝  Do It Together! > 체험 프로그램,전연령
광진구,문화가 있는 수요일: 6월 웹툰 창작 체험,전연령
광진구,팹 라이브러리 장비사용교육(6/19),전연령
광진구,팹 라이브러리 장비사용교육(6/12),전연령
광진구,"2021년 중곡문화체육센터도서관 독서 아카데미 [예술의 모든 것, 미학으로 사유하기]",성인
광진구,"[메이커-교육] 그림책으로 알아보는 우리 아이의 MAP, 성인 북아트 (온라인 수업)",성인
광진구,여행과 지리: 세계여행 준비하기(Zoom 온라인 강의),전연령
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집 (비대면 온라인 수업),성인
광진구,<서울 북스타트 부모교육 1> 뇌발달과 부모의 역할,성인
광진구,<슬기로운 취준생활 2> - 퍼스널 컬러 이미지 블렌딩,성인
광진구,2021 도서관 지혜학교 ,성인
광진구,심리학으로 보는 조선왕조실록(Zoom 온라인 강의),전연령
광진구,2021 독서동아리 리더 보수교육-에세이 쓰기,성인
광진구,2021 광진정보도서관 부모교육 '한 명의 아동청소년을 이해하고 사랑하기 위해 알아야 할 것',성인
광진구,5월 가정의 달 심리학 특강 '나는 어떻게 만들어지는가',성인
광진구,"김성회 저자와의 만남: 센 세대 VS 낀 세대 VS 신세대, 공존의 기술 (ZOOM 온라인 강의)",전연령
광진구,가정의 달 특강 이임숙의 <아이의 마음을 여는 부모의 말>,성인
광진구,문화가 있는 수요일: 5월 웹툰 창작 체험,전연령
광진구,팹 라이브러리 장비사용교육(5/29),전연령
광진구,팹 라이브러리 장비사용교육(5/15),전연령
광진구,팹라이브러리 5월 < 전사 컵 만들기 Do It Together! > 매마수 프로그램,전연령
광진구,< 팹라 원데이_어버이날 카네이션 석고방향제 Do It Together! > 2회차,전연령
광진구,< 팹라 원데이_어버이날 카네이션 석고방향제 Do It Together! > 1회차,전연령
광진구,<팹 라이브러리에서 놀자!_레이저커팅기 편(모빌 만들기)>,전연령
광진구,'한강 문학 살롱' <어린이라는 세계> 김소영 작가와의 만남(ZOOM 온라인),전연령
광진구,피아니스트 임하나의 클래식테라피(ZOOM 온라인 강의),전연령
광진구,2021년 '한강 문학 살롱' 나태주 시인과의 만남(ZOOM 온라인),전연령
광진구,[중곡]그림 책 한 권의 힘 (2021년 57회 도서관주간 특별 강의),성인
광진구,"<근현대문학 특강: 백석, 이상, 윤동주, 이효석을 읽다> 자양한강도서관 한가람인문학 1(ZOOM 온라인)",전연령
광진구,"<동아시아 근대문학 특강: 이광수, 루쉰, 나쓰메 소세키> 자양한강도서관 한가람인문학 2(ZOOM 온라인)",전연령
광진구,글쓰기 쉬워지는 강원국의 글쓰기 특강(자양한강도서관 도서관주간 프로그램/ZOOM 온라인) ,전연령
광진구,문화가 있는 수요일: 4월 웹툰 창작 체험,전연령
광진구,팹 라이브러리에서 놀자!_리쏘페인 3D프린터편(4/30),전연령
광진구,팹 라이브러리에서 놀자!_리쏘페인 3D프린터편(4/16),전연령
광진구,팹 라이브러리 장비사용교육(4/17),전연령
광진구,팹 라이브러리 장비사용교육(4/10),전연령
광진구,팹라이브러리 4월 <3D펜 체험> 매마수 프로그램,전연령
광진구,실버이야기교실 13기,성인
광진구,[서울형 독서문화 프로그램] 2021년 실버독서회(책으로 On) ,성인
광진구,"강문종 저자와의 만남: 2021 광진정보도서관 저자와의 만남, 만남의 광장 (ZOOM 온라인 강의)",전연령
광진구,자양한강도서관 '한강 문학 살롱' 손보미 작가와의 만남(ZOOM 온라인),전연령
광진구,자서전 쓰기 '가장 소중한 내 인생' 참가자 모집,전연령
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집,성인
광진구,문화가 있는 수요일: 3월 웹툰 창작 체험,전연령
광진구,"팹라이브러리 3월 < 손거울, 뱃지, 컵  Do It Together! > 매마수 프로그램",전연령
광진구,팹 라이브러리에서 놀자!(페이퍼커팅기 편),전연령
광진구,팹 라이브러리 장비사용교육(3/27),전연령
광진구,팹 라이브러리 장비사용교육(3/6),전연령
광진구,[중곡]<커피의 세계사 :  오감으로 즐기는 커피 인문학> 프로그램 ,성인
광진구,2021 광진정보도서관 도시농업학교 참여자 모집,전연령
광진구,팹 라이브러리에서 놀자!(3D프린터 편),전연령
광진구,문화가 있는 수요일: 웹툰 창작 체험,전연령
광진구,팹 라이브러리 장비사용교육(2/27),전연령
광진구,팹 라이브러리 장비사용교육(2/6),전연령
광진구,팹라이브러리 2월 < 전사 컵 만들기 Do It Together! > 매마수 프로그램,전연령
광진구,"자양한강도서관 '마음, 들여다보기' 정신의학 특강(윤홍균/전홍진/하주원 전문의, ZOOM 온라인)",전연령
광진구,사건과 인물로 읽는 <사기> (ZOOM 온라인 강의),전연령
광진구,[메이커-작업] 성인창작(3D프린터 모델링/팅커캐드) 팹라이브러리 프로그램 참가자 모집,성인
광진구,"자양한강도서관 2021년 인문학프로그램 '트렌드코리아 2021, 새로운 시대를 읽다' 최지혜 강연(ZOOM 온라인)",전연령
광진구,[메이커-교육] 웹툰창작 성인반 참가자 모집,성인
광진구,"방구석 랜선 여행 2 - 여행, 그림이 되다(ZOOM 온라인 강의)",전연령
성북구,[행사] 해오름도서관 독서의 달 기념 행사 : 나누리 해오름,전연령
성북구,✨ 2022 책모꼬지: 김영하 소설가 강연 | 급변하는 시대 속 함께 읽어야 하는 이유 💕,전연령
성북구,[모집]슬기로운 건강생활 - 이침(耳針)으로 건강돌보기,성인
성북구,✨ 2022 성북 책모꼬지 <다시-우리> : 10. 4. - 10. 31.💕,전연령
성북구,[행사] 새날도서관 업사이클주간 사전 챌린지!,전연령
성북구,[모집] 정인경 작가와의 만남,전연령
성북구,[모집]슬기로운 공정무역커피생활 알아보기(9/21),성인
성북구,"[같이가치살기프로젝트] 아리랑광장,응답하라! 프로그램 안내",전연령
성북구,[모집] 월곡꿈그림도서관 청소년 북클럽 <청개구리 독서회 시즌2> 모집 with 해리포터,전연령
성북구,[안내] 과학기술 속 젠더혁신 프로젝트 참가 모집,성인
성북구,[모집] 월곡꿈그림도서관  독서의 달 기념 행사 <글을 쓰고 책을 만드는 마음에 대하여> ,전연령
성북구,＊이현석 작가의 서재 : 「다른 세계에서도」를 확장하는 작가 추천 책&영화,전연령
성북구,＊이유리 작가의 서재 : 「브로콜리 펀치」를 확장하는 작가 추천 책&영화,전연령
성북구,[안내] 이야기가 있는 온라인 그림전시 <요안나 콘세이요 작가전> 😐😕😟,전연령
성북구,[대기자접수]🤖'너 때는 말이야'시리즈 정동훈 교수 특강 <어쩌면 오늘 이야기>,전연령
성북구,월곡꿈그림도서관 마을in수다 연계프로그램 <혹시 나도 스마트폰 중독?>,전연령
성북구,＊최은영 작가의 서재 : 「밝은 밤」을 확장하는 작가 추천 책&영화,전연령
성북구,[모집] 2022 새날도서관 실버스타(실버세대 스마트폰 타파) 하반기 모집,성인
성북구,[안내] 노인의 이야기가 도서관이다 | 2022 이야기청 성북,전연령
성북구,[모집] 우리동네 그림여행 (색연필로 동네그림 그리기),전연령
성북구,[안내] 동덕여자대학교 문정성시 전시 <그 해 우리 여름은> OPEN! ,전연령
성북구,[안내] 성북길빛도서관 2022 주제프로젝트 『미;Ro』 시작!,전연령
성북구,[안내] 달빛마루도서관 팩모아 프로젝트!,전연령
성북구,[랜선 아리랑도서관] 집에서 만나는 주제전시,전연령
성북구,[안내] 주제도서 특별대출 프로그램 <모아북> 운영 ,성인
성북구,2022 아리랑도서관과 함께하는 <같이 가치(價値) 살기 프로젝트>,전연령
성북구,"(마감)<새 마음으로, 우리는 만날거야 : 이슬아 작가와의 만남> 안내",전연령
성북구,[안내] 2022 성북청년시민모꼬지 💫 미래잔치 | 우리는 만날거야 💫,성인
성북구,[안내] 성신여대와 함께하는 정유정 저자와의 만남,전연령
성북구,[행사] 월간 미리내 (독서의 달),전연령
성북구,[행사] Talk! 까놓고 책나눔 (독서의 달),전연령
성북구,[행사] 추천합니다! 이달의 책! (독서의 달),전연령
성북구,"[모집중] 성북길빛도서관 <가을엔, 함께 읽기> 책과 영화 이야기 ",성인
성북구,"[진행중]  2022 성북길빛도서관 어린이 독서동아리 「가을엔, 미;Ro 읽기」",전연령
성북구,[성인독서회] 2022년_8월_<내가 뽑은 책속한줄>,성인
성북구,"[독서회] 2022년 9월 벙개독서회 <아무튼, 아침드라마>",성인
성북구,[전시] 2022년 9월 그림책 원화전 :: 나만의 특별한 옷,전연령
성북구, [2022년 9~10월 주제도서전시]청수생각 : 생각이 크는 가을,전연령
성북구,[2022년 9~10월 주제도서전시]청수생각 : 옛날 옛적에..,전연령
성북구,[9/1] 이현석 작가와의 만남 온라인 방송 안내,전연령
